Year,Runtype,Indicator,medval,lowval,highval
2033,ProgClinDisease_AI,N_incDsDc,7339.57489530281,6066.69788908995,8805.03238323047
2034,ProgClinDisease_AI,N_incDsDc,7139.37114110788,5883.7957879943,8614.97407637136
2035,ProgClinDisease_AI,N_incDsDc,6964.71869087519,5722.93962393982,8458.12800409818
2036,ProgClinDisease_AI,N_incDsDc,6813.02452913828,5576.47766428519,8311.29802504764
2037,ProgClinDisease_AI,N_incDsDc,6665.84611682192,5437.49459390164,8184.01741259291
2038,ProgClinDisease_AI,N_incDsDc,6524.44938526561,5308.94603140423,8076.06679253874
2039,ProgClinDisease_AI,N_incDsDc,6385.54186664017,5186.93494889058,7982.52526301458
2040,ProgClinDisease_AI,N_incDsDc,6232.92100564464,5030.24859601421,7793.53578881872
2041,ProgClinDisease_AI,N_incDsDc,6071.86523475676,4874.40176330358,7627.98878868506
2042,ProgClinDisease_AI,N_incDsDc,5930.32947314228,4746.69258912036,7514.47842751294
2043,ProgClinDisease_AI,N_incDsDc,5812.51158660887,4649.60231061928,7424.69045481507
2044,ProgClinDisease_AI,N_incDsDc,5692.39862465159,4565.01193225258,7352.87882006719
2045,ProgClinDisease_AI,N_incDsDc,5583.24660244618,4463.25748293168,7290.46733288488
2046,ProgClinDisease_AI,N_incDsDc,5507.50040025018,4361.32351206463,7233.36688745847
2047,ProgClinDisease_AI,N_incDsDc,5436.72673206466,4270.04515531239,7178.96041948315
2048,ProgClinDisease_AI,N_incDsDc,5347.55046972169,4177.54838680821,7127.263710022
2049,ProgClinDisease_AI,N_incDsDc,5264.76207758321,4092.45761516697,7077.36594060901
2050,ProgClinDisease_AI,N_incDsDc,5189.50550760825,4018.05505602763,7021.5240628967
2023,baseline,N_incDn,7708.14913352632,5877.03125496703,10270.8080559089
2024,baseline,N_incDn,7523.18604548594,5698.84254672913,10021.4113041659
2025,baseline,N_incDn,7366.63900873818,5531.46359938778,9793.32739564554
2026,baseline,N_incDn,7187.78414995789,5373.66516150759,9568.8869428284
2027,baseline,N_incDn,7012.74290006022,5224.69707818934,9389.1391877621
2028,baseline,N_incDn,6843.78328536838,5083.87266926523,9203.07149449984
2029,baseline,N_incDn,6699.82071757502,4950.5662079166,9024.51887586639
2030,baseline,N_incDn,6555.91872752444,4822.42627899742,8853.66286356163
2031,baseline,N_incDn,6427.915674752,4695.90803184171,8687.30148567132
2032,baseline,N_incDn,6287.96126161053,4574.72314464174,8508.34714444908
2033,baseline,N_incDn,6168.0493774922,4457.48191275406,8339.26943017029
2034,baseline,N_incDn,6027.60597593294,4344.20460390885,8188.26074692338
2035,baseline,N_incDn,5904.77267572942,4235.65687121022,8042.69009014266
2036,baseline,N_incDn,5789.68164861055,4131.69475783387,7902.26733108128
2037,baseline,N_incDn,5691.71197457073,4041.15508765846,7763.71189573825
2038,baseline,N_incDn,5603.90166002326,3954.25475497956,7625.42009950044
2039,baseline,N_incDn,5510.23925475896,3870.42923191246,7510.4196794383
2040,baseline,N_incDn,5409.37004750438,3788.46359985365,7377.05325842601
2041,baseline,N_incDn,5321.32094563399,3705.58861033236,7253.06579695176
2042,baseline,N_incDn,5249.23544936688,3618.00239179525,7141.23775941523
2043,baseline,N_incDn,5158.40824610355,3545.24050354815,7036.5793632855
2044,baseline,N_incDn,5076.67287110734,3474.99852930708,6941.72551958189
2045,baseline,N_incDn,4988.61016197206,3399.02600809796,6850.13291835254
2046,baseline,N_incDn,4899.07258494883,3330.68347670566,6761.23864184131
2047,baseline,N_incDn,4823.90316670899,3267.71595514788,6688.39678799655
2048,baseline,N_incDn,4751.81118590834,3199.57435154572,6604.40926468649
2049,baseline,N_incDn,4689.50588981884,3129.62229154765,6536.93301539715
2050,baseline,N_incDn,4623.90117160719,3061.74172798987,6475.5620074373
2023,ProgAnyDisease_AI,N_incDn,7708.14913347877,5877.03125492087,10270.808055906
2024,ProgAnyDisease_AI,N_incDn,7523.18604544347,5698.84254668378,10021.4113041558
2025,ProgAnyDisease_AI,N_incDn,7366.63900872675,5531.46359934158,9793.32739563305
2026,ProgAnyDisease_AI,N_incDn,7187.78414994349,5373.66516145971,9568.88694281332
2027,ProgAnyDisease_AI,N_incDn,7012.74290004805,5224.6970781431,9389.13918775361
2028,ProgAnyDisease_AI,N_incDn,6843.78328535346,5083.87266921675,9203.07149448777
2029,ProgAnyDisease_AI,N_incDn,6699.8207175189,4950.56620786572,9024.5188758533
2030,ProgAnyDisease_AI,N_incDn,6398.75114656053,4698.03086344313,8640.84685715728
2031,ProgAnyDisease_AI,N_incDn,6057.77168157125,4423.01876638547,8224.04858451959
2032,ProgAnyDisease_AI,N_incDn,5713.63981176914,4138.08582487046,7798.17563452199
2033,ProgAnyDisease_AI,N_incDn,5369.48276949336,3852.90927422169,7377.93594302948
2034,ProgAnyDisease_AI,N_incDn,5025.23368613241,3583.50980537304,6951.92198677623
2035,ProgAnyDisease_AI,N_incDn,4810.27252331282,3392.93850478619,6663.23199423777
2036,ProgAnyDisease_AI,N_incDn,4604.61137386805,3223.092469973,6415.14136424188
2037,ProgAnyDisease_AI,N_incDn,4409.86511220378,3068.48247922287,6177.46094977469
2038,ProgAnyDisease_AI,N_incDn,4227.12779976889,2926.86829781582,5958.46437591668
2039,ProgAnyDisease_AI,N_incDn,4066.15289841525,2796.55355999287,5763.17322127806
2040,ProgAnyDisease_AI,N_incDn,3509.19876514038,2438.68371718641,5055.30984165485
2041,ProgAnyDisease_AI,N_incDn,3311.53288028772,2269.43208799116,4820.15213993724
2042,ProgAnyDisease_AI,N_incDn,3127.81503496696,2126.39086579454,4598.12196388739
2043,ProgAnyDisease_AI,N_incDn,2951.36888575526,1993.35783486575,4402.7904549068
2044,ProgAnyDisease_AI,N_incDn,2787.5086838561,1872.50035193772,4216.26367752259
2045,ProgAnyDisease_AI,N_incDn,2638.33537806392,1764.7518763466,4044.9541369601
2046,ProgAnyDisease_AI,N_incDn,2514.49730044403,1676.69526084415,3896.67648967474
2047,ProgAnyDisease_AI,N_incDn,2403.16855985081,1600.75192518424,3761.05831731841
2048,ProgAnyDisease_AI,N_incDn,2309.01949458129,1532.33312020698,3636.61908883382
2049,ProgAnyDisease_AI,N_incDn,2212.64139188557,1468.0243751683,3522.136555478
2050,ProgAnyDisease_AI,N_incDn,2118.12763257394,1407.271754811,3417.24790947105
2023,ProgInfecDisease_AI,N_incDn,7708.14913347877,5877.03125492087,10270.808055906
2024,ProgInfecDisease_AI,N_incDn,7523.18604544347,5698.84254668378,10021.4113041558
2025,ProgInfecDisease_AI,N_incDn,7366.63900872675,5531.46359934158,9793.32739563305
2026,ProgInfecDisease_AI,N_incDn,7187.78414994349,5373.66516145971,9568.88694281332
2027,ProgInfecDisease_AI,N_incDn,7012.74290004805,5224.6970781431,9389.13918775361
2028,ProgInfecDisease_AI,N_incDn,6843.78328535346,5083.87266921675,9203.07149448777
2029,ProgInfecDisease_AI,N_incDn,6699.8207175189,4950.56620786572,9024.5188758533
2030,ProgInfecDisease_AI,N_incDn,6524.90816073245,4790.43866439551,8828.83918006991
2031,ProgInfecDisease_AI,N_incDn,6302.56669305569,4591.8638464672,8577.53431585257
2032,ProgInfecDisease_AI,N_incDn,6047.35353764959,4367.94182391858,8279.16931836327
2033,ProgInfecDisease_AI,N_incDn,5772.40062387974,4129.31573795542,7980.69845204154
2034,ProgInfecDisease_AI,N_incDn,5486.05527439519,3884.53057801507,7680.23178184767
2035,ProgInfecDisease_AI,N_incDn,5234.35126122719,3662.77383663771,7375.40315933827
2036,ProgInfecDisease_AI,N_incDn,5010.47096855863,3472.94715904786,7107.95235897806
2037,ProgInfecDisease_AI,N_incDn,4810.60822181306,3307.31414294191,6867.32174569744
2038,ProgInfecDisease_AI,N_incDn,4636.23825976014,3160.58756634221,6648.16640073309
2039,ProgInfecDisease_AI,N_incDn,4477.35088222585,3028.81505038673,6459.6039641429
2040,ProgInfecDisease_AI,N_incDn,4256.02487925044,2833.43702679175,6226.44280623666
2041,ProgInfecDisease_AI,N_incDn,3995.4228735781,2632.35848949671,5946.43568760811
2042,ProgInfecDisease_AI,N_incDn,3770.21276528988,2464.89428034045,5689.47282651681
2043,ProgInfecDisease_AI,N_incDn,3560.41025837076,2305.33318962984,5466.75426191964
2044,ProgInfecDisease_AI,N_incDn,3397.7273817947,2175.12434307269,5250.05823085333
2045,ProgInfecDisease_AI,N_incDn,3249.93745110379,2064.97617792358,5075.44828391141
2046,ProgInfecDisease_AI,N_incDn,3112.13396782053,1965.58531844101,4924.64125170314
2047,ProgInfecDisease_AI,N_incDn,2991.4555532505,1877.35578657299,4784.35075586074
2048,ProgInfecDisease_AI,N_incDn,2888.13223654197,1798.24852054698,4640.10100725477
2049,ProgInfecDisease_AI,N_incDn,2795.52215704229,1727.09165550317,4523.93078681807
2050,ProgInfecDisease_AI,N_incDn,2708.99573335245,1662.71075579197,4416.0034380118
2023,ProgClinDisease_AI,N_incDn,7708.14913347877,5877.03125492087,10270.808055906
2024,ProgClinDisease_AI,N_incDn,7523.18604544347,5698.84254668378,10021.4113041558
2025,ProgClinDisease_AI,N_incDn,7366.63900872675,5531.46359934158,9793.32739563305
2026,ProgClinDisease_AI,N_incDn,7187.78414994349,5373.66516145971,9568.88694281332
2027,ProgClinDisease_AI,N_incDn,7012.74290004805,5224.6970781431,9389.13918775361
2028,ProgClinDisease_AI,N_incDn,6843.78328535346,5083.87266921675,9203.07149448777
2029,ProgClinDisease_AI,N_incDn,6699.8207175189,4950.56620786572,9024.5188758533
2030,ProgClinDisease_AI,N_incDn,6561.20976189277,4828.91817101465,8857.01308641012
2031,ProgClinDisease_AI,N_incDn,6444.94524104622,4717.0322013251,8702.31974335511
2032,ProgClinDisease_AI,N_incDn,6333.01762378771,4611.82650164539,8533.09409158804
2033,ProgClinDisease_AI,N_incDn,6218.47979147416,4508.80422971312,8381.28539257944
2034,ProgClinDisease_AI,N_incDn,6096.7652669851,4410.36712424069,8244.09713056864
2035,ProgClinDisease_AI,N_incDn,5985.3753022654,4311.24236023496,8108.91485392246
2036,ProgClinDisease_AI,N_incDn,5881.11397882824,4209.9272234721,7965.72630751001
2037,ProgClinDisease_AI,N_incDn,5786.17014735332,4117.77275357987,7820.60124288778
2038,ProgClinDisease_AI,N_incDn,5678.71497281893,4030.40342915748,7686.15963605553
2039,ProgClinDisease_AI,N_incDn,5576.14015885998,3939.01400614789,7560.48096238547
2040,ProgClinDisease_AI,N_incDn,5503.51177364538,3872.56037694906,7448.51350896977
2041,ProgClinDisease_AI,N_incDn,5441.25395289098,3815.27993552522,7358.84376117929
2042,ProgClinDisease_AI,N_incDn,5359.03931500454,3735.97315865373,7264.07283846069
2043,ProgClinDisease_AI,N_incDn,5280.81300470892,3655.27085406492,7168.88055044635
2044,ProgClinDisease_AI,N_incDn,5202.12143922985,3575.25985149092,7074.29394579364
2045,ProgClinDisease_AI,N_incDn,5122.17311711233,3493.76593247111,6969.74718186986
2046,ProgClinDisease_AI,N_incDn,5045.53233489188,3419.62203083018,6859.44509586627
2047,ProgClinDisease_AI,N_incDn,4970.33313007167,3335.63018784263,6772.83822793549
2048,ProgClinDisease_AI,N_incDn,4877.04267258621,3252.61374382414,6701.36260589344
2049,ProgClinDisease_AI,N_incDn,4806.730800515,3186.68296681337,6636.73382389734
2050,ProgClinDisease_AI,N_incDn,4723.31067019446,3120.42367720508,6560.20679411236
2023,baseline,N_mort,451.327324314294,422.397057545803,498.170575381938
2024,baseline,N_mort,439.041259828584,408.643472714655,486.528163438169
2025,baseline,N_mort,427.11776395822,395.252138711079,475.233815586905
2026,baseline,N_mort,415.793688534141,382.289896254531,464.688143545709
2027,baseline,N_mort,405.352885647945,370.204964920929,455.364701368853
2028,baseline,N_mort,395.256848565071,358.697516575905,446.256841681251
2029,baseline,N_mort,385.801065645033,347.655991891154,437.651412180035
2030,baseline,N_mort,376.015771360878,337.034658058278,429.635043744089
2031,baseline,N_mort,367.160256778416,326.933689802583,421.801108480094
2032,baseline,N_mort,358.797891911795,317.17706717498,414.018754120165
2033,baseline,N_mort,351.284896934805,308.140915950958,406.281708996643
2034,baseline,N_mort,343.449049609912,299.416939326395,398.839265438516
2035,baseline,N_mort,335.994932601831,290.953932909829,391.687424352717
2036,baseline,N_mort,328.65385831075,282.837524340196,384.803897332785
2037,baseline,N_mort,321.804728649525,275.040715220484,378.694692407167
2038,baseline,N_mort,315.092252688974,267.554660586846,373.295558017175
2039,baseline,N_mort,308.787700897422,260.365616781041,367.85232048192
2040,baseline,N_mort,302.608404977624,253.496155848851,363.061544147037
2041,baseline,N_mort,296.741096505391,246.990877734524,358.642143722573
2042,baseline,N_mort,290.923570866257,240.822880845726,354.419586769967
2043,baseline,N_mort,285.158128266808,234.751336072066,350.326770331086
2044,baseline,N_mort,279.848441797144,228.912872316853,346.415937932467
2045,baseline,N_mort,275.256244517446,223.294564761532,342.673085528527
2046,baseline,N_mort,270.511247636908,217.847117257529,339.092140024015
2047,baseline,N_mort,266.096238409272,212.583268916413,335.65750548215
2048,baseline,N_mort,261.722661262909,207.498843491797,332.350432747421
2049,baseline,N_mort,257.098689944359,202.525449422802,329.321542818017
2050,baseline,N_mort,252.771800097064,197.725010834683,326.343244115884
2023,ProgAnyDisease_AI,N_mort,451.327324313007,422.397057544427,498.170575382005
2024,ProgAnyDisease_AI,N_mort,439.041259827489,408.643472713739,486.528163437772
2025,ProgAnyDisease_AI,N_mort,427.117763957663,395.252138710104,475.23381558669
2026,ProgAnyDisease_AI,N_mort,415.793688533402,382.289896253419,464.688143543645
2027,ProgAnyDisease_AI,N_mort,405.352885647638,370.204964919747,455.364701367162
2028,ProgAnyDisease_AI,N_mort,395.256848564612,358.697516574526,446.256841678865
2029,ProgAnyDisease_AI,N_mort,385.801065644705,347.655991890536,437.651412177809
2030,ProgAnyDisease_AI,N_mort,375.059611651726,336.19716869814,428.35876634184
2031,ProgAnyDisease_AI,N_mort,362.475619280341,323.05015422627,415.353070032403
2032,ProgAnyDisease_AI,N_mort,347.842217853696,308.093749264036,400.184582923624
2033,ProgAnyDisease_AI,N_mort,331.747530500928,292.388786422475,384.14582134307
2034,ProgAnyDisease_AI,N_mort,314.975925277101,275.780227228703,366.49565668931
2035,ProgAnyDisease_AI,N_mort,298.127053824153,259.007111715508,348.429827240305
2036,ProgAnyDisease_AI,N_mort,282.756442234988,243.711723778042,333.2670056383
2037,ProgAnyDisease_AI,N_mort,268.714112293221,230.234078617606,319.541442877929
2038,ProgAnyDisease_AI,N_mort,255.908597661217,217.981053338371,307.086368936905
2039,ProgAnyDisease_AI,N_mort,244.546787618758,206.678957004312,295.643590960672
2040,ProgAnyDisease_AI,N_mort,231.23072769286,194.770954934786,283.204824039139
2041,ProgAnyDisease_AI,N_mort,215.297174766913,180.236261168143,267.003193317809
2042,ProgAnyDisease_AI,N_mort,200.902532520628,166.821008220871,252.295227485297
2043,ProgAnyDisease_AI,N_mort,187.798518541787,155.074571290022,239.112022874932
2044,ProgAnyDisease_AI,N_mort,176.61548959215,144.616178714871,227.042042539125
2045,ProgAnyDisease_AI,N_mort,166.698499062303,135.570598675474,215.837359811473
2046,ProgAnyDisease_AI,N_mort,158.10514076384,127.641669846164,205.752650524322
2047,ProgAnyDisease_AI,N_mort,150.145672870255,120.35201926519,196.727437641572
2048,ProgAnyDisease_AI,N_mort,142.889622291388,113.769571772988,188.805975147656
2049,ProgAnyDisease_AI,N_mort,136.45226048501,108.100110504295,181.740389142261
2050,ProgAnyDisease_AI,N_mort,130.450880348498,102.958689456422,175.205615030308
2023,ProgInfecDisease_AI,N_mort,451.327324313007,422.397057544427,498.170575382005
2024,ProgInfecDisease_AI,N_mort,439.041259827489,408.643472713739,486.528163437772
2025,ProgInfecDisease_AI,N_mort,427.117763957663,395.252138710104,475.23381558669
2026,ProgInfecDisease_AI,N_mort,415.793688533402,382.289896253419,464.688143543645
2027,ProgInfecDisease_AI,N_mort,405.352885647638,370.204964919747,455.364701367162
2028,ProgInfecDisease_AI,N_mort,395.256848564612,358.697516574526,446.256841678865
2029,ProgInfecDisease_AI,N_mort,385.801065644705,347.655991890536,437.651412177809
2030,ProgInfecDisease_AI,N_mort,375.053358829956,336.191724647373,428.33992595674
2031,ProgInfecDisease_AI,N_mort,362.520693996983,323.052856559642,415.437694337666
2032,ProgInfecDisease_AI,N_mort,348.172756288832,308.244484145988,400.59010405926
2033,ProgInfecDisease_AI,N_mort,332.528833114863,292.765599839537,384.873828324914
2034,ProgInfecDisease_AI,N_mort,316.505502797434,276.772086561403,367.730423082211
2035,ProgInfecDisease_AI,N_mort,301.323702388104,261.171390384588,352.833397623532
2036,ProgInfecDisease_AI,N_mort,287.699439863778,247.689205027418,340.062942557171
2037,ProgInfecDisease_AI,N_mort,275.632189138945,235.306973574915,328.824439440929
2038,ProgInfecDisease_AI,N_mort,265.015418174018,224.405396902691,318.919066128839
2039,ProgInfecDisease_AI,N_mort,255.863972634714,214.990032502589,309.886770495445
2040,ProgInfecDisease_AI,N_mort,244.70187782093,204.283088389997,299.519969347489
2041,ProgInfecDisease_AI,N_mort,228.135133466119,189.19979734375,285.805613959774
2042,ProgInfecDisease_AI,N_mort,214.194056860337,176.575464348592,272.780497687883
2043,ProgInfecDisease_AI,N_mort,202.634109839302,165.886284295801,261.614897828369
2044,ProgInfecDisease_AI,N_mort,192.463643010763,156.447383307788,251.1989183386
2045,ProgInfecDisease_AI,N_mort,183.499413312168,148.080610012408,242.120513616699
2046,ProgInfecDisease_AI,N_mort,175.466867025656,140.488391268744,234.524203489169
2047,ProgInfecDisease_AI,N_mort,168.287370416448,134.003650711343,227.672152776502
2048,ProgInfecDisease_AI,N_mort,161.935379383108,128.467814931593,221.426740669029
2049,ProgInfecDisease_AI,N_mort,156.274599615019,123.230202010568,215.69060974505
2050,ProgInfecDisease_AI,N_mort,150.8442661019,118.26513375512,210.385305256942
2023,ProgClinDisease_AI,N_mort,451.327324313007,422.397057544427,498.170575382005
2024,ProgClinDisease_AI,N_mort,439.041259827489,408.643472713739,486.528163437772
2025,ProgClinDisease_AI,N_mort,427.117763957663,395.252138710104,475.23381558669
2026,ProgClinDisease_AI,N_mort,415.793688533402,382.289896253419,464.688143543645
2027,ProgClinDisease_AI,N_mort,405.352885647638,370.204964919747,455.364701367162
2028,ProgClinDisease_AI,N_mort,395.256848564612,358.697516574526,446.256841678865
2029,ProgClinDisease_AI,N_mort,385.801065644705,347.655991890536,437.651412177809
2030,ProgClinDisease_AI,N_mort,375.182052566369,336.327321941832,428.583319300156
2031,ProgClinDisease_AI,N_mort,363.370308117649,323.940311063602,416.733962275067
2032,ProgClinDisease_AI,N_mort,350.91031058683,311.082533038118,404.66899702099
2033,ProgClinDisease_AI,N_mort,338.543317085976,298.178781798151,392.455830982508
2034,ProgClinDisease_AI,N_mort,326.328336351373,285.620891963424,379.844338591205
2035,ProgClinDisease_AI,N_mort,315.466972597369,274.034790661161,368.82389692395
2036,ProgClinDisease_AI,N_mort,306.262696206712,264.472920992171,360.65025297075
2037,ProgClinDisease_AI,N_mort,298.629926567278,256.396049532083,353.635241455927
2038,ProgClinDisease_AI,N_mort,292.38335042902,249.038066384207,347.428916781451
2039,ProgClinDisease_AI,N_mort,286.892366143692,242.411620985245,342.490297275124
2040,ProgClinDisease_AI,N_mort,278.802933280725,234.209089537567,335.114212825654
2041,ProgClinDisease_AI,N_mort,267.584620610205,223.486952896782,323.099518490966
2042,ProgClinDisease_AI,N_mort,258.680307323851,214.374623921473,314.610684270439
2043,ProgClinDisease_AI,N_mort,251.048207294339,207.1154451027,308.214311192462
2044,ProgClinDisease_AI,N_mort,245.692132130408,201.178503079578,302.600347820895
2045,ProgClinDisease_AI,N_mort,241.473465550744,196.25551824273,298.272755850805
2046,ProgClinDisease_AI,N_mort,237.759502180747,191.892484080891,295.343315532609
2047,ProgClinDisease_AI,N_mort,234.300693456228,187.915853964624,293.186077028659
2048,ProgClinDisease_AI,N_mort,231.314315806208,184.222928008145,291.846430245854
2049,ProgClinDisease_AI,N_mort,228.33112063801,180.736183368304,290.649268194553
2050,ProgClinDisease_AI,N_mort,225.671602919186,177.414338353994,289.616398276729
2023,baseline,N_pop,1421759.14595679,1421736.00676715,1421773.40251702
2024,baseline,N_pop,1434962.69946264,1434939.26081348,1434977.78098737
2025,baseline,N_pop,1447945.63493933,1447921.78559685,1447961.37166632
2026,baseline,N_pop,1460737.57574312,1460713.37188543,1460754.13124945
2027,baseline,N_pop,1473194.66447237,1473169.83770203,1473212.02692233
2028,baseline,N_pop,1485431.28720683,1485406.02720463,1485449.41294367
2029,baseline,N_pop,1497378.0288716,1497352.34518005,1497396.93652039
2030,baseline,N_pop,1509028.38214034,1509001.91082592,1509047.74722765
2031,baseline,N_pop,1520422.66857938,1520395.49589018,1520442.51177569
2032,baseline,N_pop,1531454.84475643,1531427.35758133,1531475.41011808
2033,baseline,N_pop,1542216.83626225,1542189.46390977,1542238.19467318
2034,baseline,N_pop,1552613.75140862,1552586.21580776,1552635.60483566
2035,baseline,N_pop,1562671.58632614,1562643.90546861,1562693.96106947
2036,baseline,N_pop,1572372.50771523,1572344.61454966,1572395.29668466
2037,baseline,N_pop,1581664.71121705,1581636.40239475,1581687.91157723
2038,baseline,N_pop,1590633.58037204,1590604.69437493,1590657.23623055
2039,baseline,N_pop,1599266.82854048,1599237.456867,1599290.9043007
2040,baseline,N_pop,1607459.53319559,1607429.49362488,1607483.95388924
2041,baseline,N_pop,1615278.04467036,1615247.30240147,1615302.83917229
2042,baseline,N_pop,1622731.74298278,1622700.24831343,1622756.70447629
2043,baseline,N_pop,1629799.69918981,1629767.37347199,1629824.82261799
2044,baseline,N_pop,1636408.53371267,1636375.46311735,1636433.87990851
2045,baseline,N_pop,1642598.66471743,1642565.11415123,1642624.47265433
2046,baseline,N_pop,1648441.46314221,1648407.3568207,1648467.64494793
2047,baseline,N_pop,1653879.23760421,1653844.64067822,1653905.8474386
2048,baseline,N_pop,1658944.72564579,1658909.6484046,1658971.74629213
2049,baseline,N_pop,1663710.46257347,1663674.63888514,1663737.6775994
2050,baseline,N_pop,1668065.17590176,1668028.60989044,1668092.58573073
2023,ProgAnyDisease_AI,N_pop,1421759.1459568,1421736.00676715,1421773.40251702
2024,ProgAnyDisease_AI,N_pop,1434962.69946264,1434939.26081348,1434977.78098738
2025,ProgAnyDisease_AI,N_pop,1447945.63493933,1447921.78559685,1447961.37166632
2026,ProgAnyDisease_AI,N_pop,1460737.57574312,1460713.37188544,1460754.13124945
2027,ProgAnyDisease_AI,N_pop,1473194.66447238,1473169.83770203,1473212.02692233
2028,ProgAnyDisease_AI,N_pop,1485431.28720683,1485406.02720464,1485449.41294367
2029,ProgAnyDisease_AI,N_pop,1497378.02887161,1497352.34518006,1497396.93652039
2030,ProgAnyDisease_AI,N_pop,1509028.55060809,1509002.08273124,1509047.88048074
2031,ProgAnyDisease_AI,N_pop,1520425.50163216,1520399.1697534,1520444.86995638
2032,ProgAnyDisease_AI,N_pop,1531464.67416177,1531439.91780393,1531483.82605598
2033,ProgAnyDisease_AI,N_pop,1542242.23715692,1542215.49031252,1542261.44397582
2034,ProgAnyDisease_AI,N_pop,1552663.05967661,1552632.86290429,1552688.26766061
2035,ProgAnyDisease_AI,N_pop,1562752.85607954,1562720.10320685,1562790.50735898
2036,ProgAnyDisease_AI,N_pop,1572495.61955071,1572458.87069068,1572549.02721203
2037,ProgAnyDisease_AI,N_pop,1581837.55655782,1581795.04139825,1581914.61083441
2038,ProgAnyDisease_AI,N_pop,1590862.03115534,1590814.19054069,1590964.8342963
2039,ProgAnyDisease_AI,N_pop,1599557.11309282,1599501.0226735,1599690.65035354
2040,ProgAnyDisease_AI,N_pop,1607815.46258418,1607750.51671174,1607985.96025128
2041,ProgAnyDisease_AI,N_pop,1615709.57038161,1615633.07427765,1615922.39923851
2042,ProgAnyDisease_AI,N_pop,1623249.56158793,1623155.01219852,1623508.32115503
2043,ProgAnyDisease_AI,N_pop,1630414.04655234,1630297.84095347,1630719.42830586
2044,ProgAnyDisease_AI,N_pop,1637125.35821839,1636987.13530324,1637481.34293575
2045,ProgAnyDisease_AI,N_pop,1643426.24524588,1643264.82098506,1643833.23098722
2046,ProgAnyDisease_AI,N_pop,1649382.24950213,1649201.43746643,1649846.1964263
2047,ProgAnyDisease_AI,N_pop,1654938.16425141,1654733.56485931,1655464.09859685
2048,ProgAnyDisease_AI,N_pop,1660124.46999035,1659898.04441389,1660710.31156754
2049,ProgAnyDisease_AI,N_pop,1665016.91537204,1664765.3660039,1665661.14957475
2050,ProgAnyDisease_AI,N_pop,1669500.74497212,1669220.99390165,1670204.78344474
2023,ProgInfecDisease_AI,N_pop,1421759.1459568,1421736.00676715,1421773.40251702
2024,ProgInfecDisease_AI,N_pop,1434962.69946264,1434939.26081348,1434977.78098738
2025,ProgInfecDisease_AI,N_pop,1447945.63493933,1447921.78559685,1447961.37166632
2026,ProgInfecDisease_AI,N_pop,1460737.57574312,1460713.37188544,1460754.13124945
2027,ProgInfecDisease_AI,N_pop,1473194.66447238,1473169.83770203,1473212.02692233
2028,ProgInfecDisease_AI,N_pop,1485431.28720683,1485406.02720464,1485449.41294367
2029,ProgInfecDisease_AI,N_pop,1497378.02887161,1497352.34518006,1497396.93652039
2030,ProgInfecDisease_AI,N_pop,1509028.55153651,1509002.08377402,1509047.8810317
2031,ProgInfecDisease_AI,N_pop,1520425.52500488,1520399.19514443,1520444.88982674
2032,ProgInfecDisease_AI,N_pop,1531464.6602389,1531439.77124262,1531483.82873466
2033,ProgInfecDisease_AI,N_pop,1542241.70114,1542214.51129988,1542261.35213881
2034,ProgInfecDisease_AI,N_pop,1552660.72415516,1552629.86485595,1552688.20297712
2035,ProgInfecDisease_AI,N_pop,1562748.35943289,1562713.72740953,1562790.31962321
2036,ProgInfecDisease_AI,N_pop,1572487.09411142,1572446.09369391,1572547.81064497
2037,ProgInfecDisease_AI,N_pop,1581822.49987084,1581773.82270055,1581911.40381773
2038,ProgInfecDisease_AI,N_pop,1590839.70963868,1590782.41472881,1590955.77721471
2039,ProgInfecDisease_AI,N_pop,1599525.92360108,1599458.17075555,1599677.94978447
2040,ProgInfecDisease_AI,N_pop,1607774.62561437,1607695.03385454,1607965.08594534
2041,ProgInfecDisease_AI,N_pop,1615656.66056801,1615563.4860609,1615894.78906861
2042,ProgInfecDisease_AI,N_pop,1623180.89344797,1623072.73002429,1623473.85849357
2043,ProgInfecDisease_AI,N_pop,1630327.92438791,1630201.04947322,1630678.54143876
2044,ProgInfecDisease_AI,N_pop,1637020.5540124,1636873.80823819,1637433.12564542
2045,ProgInfecDisease_AI,N_pop,1643299.53917905,1643134.22533112,1643775.16699307
2046,ProgInfecDisease_AI,N_pop,1649235.29666029,1649049.3147476,1649776.18500981
2047,ProgInfecDisease_AI,N_pop,1654766.12261471,1654561.55957464,1655377.63581143
2048,ProgInfecDisease_AI,N_pop,1659929.0135804,1659702.89159099,1660611.37912303
2049,ProgInfecDisease_AI,N_pop,1664791.31072788,1664542.66580084,1665549.11819074
2050,ProgInfecDisease_AI,N_pop,1669246.08057725,1668972.15543963,1670079.12247637
2023,ProgClinDisease_AI,N_pop,1421759.1459568,1421736.00676715,1421773.40251702
2024,ProgClinDisease_AI,N_pop,1434962.69946264,1434939.26081348,1434977.78098738
2025,ProgClinDisease_AI,N_pop,1447945.63493933,1447921.78559685,1447961.37166632
2026,ProgClinDisease_AI,N_pop,1460737.57574312,1460713.37188544,1460754.13124945
2027,ProgClinDisease_AI,N_pop,1473194.66447238,1473169.83770203,1473212.02692233
2028,ProgClinDisease_AI,N_pop,1485431.28720683,1485406.02720464,1485449.41294367
2029,ProgClinDisease_AI,N_pop,1497378.02887161,1497352.34518006,1497396.93652039
