Year,Runtype,Indicator,medval,lowval,highval
2042,ProgAnyDisease_AI_25,N_incDc,1413.39786176627,1178.57671493773,1798.2620153357
2043,ProgAnyDisease_AI_25,N_incDc,1358.46259423801,1127.45350110657,1736.03673524319
2044,ProgAnyDisease_AI_25,N_incDc,1304.66421615005,1079.43581340441,1679.93091195656
2045,ProgAnyDisease_AI_25,N_incDc,1256.28668344563,1036.77847009833,1628.34984369776
2046,ProgAnyDisease_AI_25,N_incDc,1211.24956306506,999.554934071169,1579.24412401905
2047,ProgAnyDisease_AI_25,N_incDc,1171.39020859548,962.170048780859,1533.94109966536
2048,ProgAnyDisease_AI_25,N_incDc,1136.01564132409,927.697410863517,1492.05847956559
2049,ProgAnyDisease_AI_25,N_incDc,1104.20611833802,894.450015389516,1455.6741343002
2050,ProgAnyDisease_AI_25,N_incDc,1072.58276728307,862.670154211946,1421.9624872378
2023,ProgAnyDisease_AI_5y,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgAnyDisease_AI_5y,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgAnyDisease_AI_5y,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgAnyDisease_AI_5y,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgAnyDisease_AI_5y,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgAnyDisease_AI_5y,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgAnyDisease_AI_5y,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgAnyDisease_AI_5y,N_incDc,2222.36688264018,1942.82537485739,2673.41694093024
2031,ProgAnyDisease_AI_5y,N_incDc,2136.35114455883,1860.71996573153,2576.83257576759
2032,ProgAnyDisease_AI_5y,N_incDc,2046.52837006374,1770.51668509974,2483.48364930924
2033,ProgAnyDisease_AI_5y,N_incDc,1951.89466053674,1684.85849686426,2381.55310229432
2034,ProgAnyDisease_AI_5y,N_incDc,1859.32356268614,1600.66843788386,2271.63077575693
2035,ProgAnyDisease_AI_5y,N_incDc,1776.40864958412,1523.67391591627,2180.24282149042
2036,ProgAnyDisease_AI_5y,N_incDc,1703.10772473725,1456.02126442457,2102.22647838098
2037,ProgAnyDisease_AI_5y,N_incDc,1637.99478473378,1393.91386837693,2031.22072834193
2038,ProgAnyDisease_AI_5y,N_incDc,1580.63186618121,1335.76035405037,1965.18650209541
2039,ProgAnyDisease_AI_5y,N_incDc,1524.9901211728,1285.53779970915,1908.34474682136
2040,ProgAnyDisease_AI_5y,N_incDc,1438.67183328603,1205.60712936479,1802.98524367688
2041,ProgAnyDisease_AI_5y,N_incDc,1350.16288801845,1127.21437563344,1705.62776499817
2042,ProgAnyDisease_AI_5y,N_incDc,1279.71920382295,1065.52521403717,1629.38730955562
2043,ProgAnyDisease_AI_5y,N_incDc,1221.12784083417,1014.358850759,1565.52858580993
2044,ProgAnyDisease_AI_5y,N_incDc,1171.51783136128,967.440755029166,1510.85823393028
2045,ProgAnyDisease_AI_5y,N_incDc,1129.0557743185,925.954733727087,1462.43953450838
2046,ProgAnyDisease_AI_5y,N_incDc,1087.42850999312,890.510839696517,1417.57727703212
2047,ProgAnyDisease_AI_5y,N_incDc,1053.06360839034,856.390431061335,1377.3248382716
2048,ProgAnyDisease_AI_5y,N_incDc,1023.59644473439,827.463213706238,1345.69620959014
2049,ProgAnyDisease_AI_5y,N_incDc,996.0198283998,801.733201568315,1316.99293789303
2050,ProgAnyDisease_AI_5y,N_incDc,967.847345315731,777.281697275081,1289.92700967302
2023,ProgAnyDisease_AI_75,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgAnyDisease_AI_75,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgAnyDisease_AI_75,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgAnyDisease_AI_75,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgAnyDisease_AI_75,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgAnyDisease_AI_75,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgAnyDisease_AI_75,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgAnyDisease_AI_75,N_incDc,2215.1777706529,1935.05043373447,2661.72129866305
2031,ProgAnyDisease_AI_75,N_incDc,2109.27721830255,1833.66193250023,2549.1580890892
2032,ProgAnyDisease_AI_75,N_incDc,1993.14397704015,1723.86611084295,2409.54235169485
2033,ProgAnyDisease_AI_75,N_incDc,1867.28554783812,1608.0966974386,2259.63942810642
2034,ProgAnyDisease_AI_75,N_incDc,1730.03510240337,1487.45441933832,2099.89156224703
2035,ProgAnyDisease_AI_75,N_incDc,1611.28578728457,1374.66540156754,1965.39218118843
2036,ProgAnyDisease_AI_75,N_incDc,1506.04195641532,1281.94899420614,1851.06563810061
2037,ProgAnyDisease_AI_75,N_incDc,1412.66673670763,1195.88629903747,1749.68877079206
2038,ProgAnyDisease_AI_75,N_incDc,1330.4932328147,1122.10720099884,1654.8157715398
2039,ProgAnyDisease_AI_75,N_incDc,1256.8519936154,1053.73158148015,1571.14237173966
2040,ProgAnyDisease_AI_75,N_incDc,1152.82637091632,947.572857250889,1455.1986799833
2041,ProgAnyDisease_AI_75,N_incDc,1045.79697070104,851.792504798649,1336.67961084616
2042,ProgAnyDisease_AI_75,N_incDc,957.582119371247,773.083690103962,1237.54863057252
2043,ProgAnyDisease_AI_75,N_incDc,884.265237029196,708.932241939491,1150.76899563585
2044,ProgAnyDisease_AI_75,N_incDc,819.209917252489,653.865912437203,1075.90407198055
2045,ProgAnyDisease_AI_75,N_incDc,763.747467931654,604.630173708099,1010.7959476001
2046,ProgAnyDisease_AI_75,N_incDc,713.791200422984,564.276299410158,953.868919694132
2047,ProgAnyDisease_AI_75,N_incDc,670.150240867506,528.549697488792,903.420327906447
2048,ProgAnyDisease_AI_75,N_incDc,631.236052815421,496.629103275783,858.539317556348
2049,ProgAnyDisease_AI_75,N_incDc,597.065783539472,468.478766103916,818.455011660457
2050,ProgAnyDisease_AI_75,N_incDc,567.011845225237,442.254112941838,782.863781556591
2023,ProgClinDisease_AI_20y,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgClinDisease_AI_20y,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgClinDisease_AI_20y,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgClinDisease_AI_20y,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgClinDisease_AI_20y,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgClinDisease_AI_20y,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgClinDisease_AI_20y,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgClinDisease_AI_20y,N_incDc,2223.45322010288,1944.3014398295,2675.44420420196
2031,ProgClinDisease_AI_20y,N_incDc,2145.2786097857,1868.32804487772,2586.30924455811
2032,ProgClinDisease_AI_20y,N_incDc,2061.88207192938,1790.06398565835,2498.71912181675
2033,ProgClinDisease_AI_20y,N_incDc,1982.42055317532,1711.26368093188,2415.99020284127
2034,ProgClinDisease_AI_20y,N_incDc,1903.74079239783,1635.37460359733,2333.05479642065
2035,ProgClinDisease_AI_20y,N_incDc,1837.34446123202,1573.83023561622,2262.8125244678
2036,ProgClinDisease_AI_20y,N_incDc,1780.33114506962,1523.67043391919,2207.36219027208
2037,ProgClinDisease_AI_20y,N_incDc,1730.91234849802,1480.1445855697,2160.41795038262
2038,ProgClinDisease_AI_20y,N_incDc,1688.07874029275,1439.26194610466,2120.90303609657
2039,ProgClinDisease_AI_20y,N_incDc,1650.13835755758,1402.2360477281,2086.45418226429
2040,ProgClinDisease_AI_20y,N_incDc,1578.56684698063,1334.24056792617,2001.14413386972
2041,ProgClinDisease_AI_20y,N_incDc,1509.95397914296,1275.54816670731,1918.69067428332
2042,ProgClinDisease_AI_20y,N_incDc,1459.25013651355,1229.24435262581,1863.46185152944
2043,ProgClinDisease_AI_20y,N_incDc,1418.66845253702,1191.38480142031,1823.3389075674
2044,ProgClinDisease_AI_20y,N_incDc,1386.12191604019,1161.50392230406,1788.02470433646
2045,ProgClinDisease_AI_20y,N_incDc,1357.30855621537,1130.8681336149,1760.648470309
2046,ProgClinDisease_AI_20y,N_incDc,1330.51849701967,1102.43443026259,1736.53564495363
2047,ProgClinDisease_AI_20y,N_incDc,1310.39653602556,1078.02830417057,1716.76637119762
2048,ProgClinDisease_AI_20y,N_incDc,1293.66204113802,1054.09064123219,1696.25609602611
2049,ProgClinDisease_AI_20y,N_incDc,1273.81510273316,1033.08818456421,1677.4761518348
2050,ProgClinDisease_AI_20y,N_incDc,1258.56146513789,1013.83472770914,1661.76676140008
2023,ProgClinDisease_AI_25,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgClinDisease_AI_25,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgClinDisease_AI_25,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgClinDisease_AI_25,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgClinDisease_AI_25,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgClinDisease_AI_25,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgClinDisease_AI_25,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgClinDisease_AI_25,N_incDc,2228.32264041393,1950.95510269458,2685.768398565
2031,ProgClinDisease_AI_25,N_incDc,2164.85057347623,1887.64837982037,2617.09104807156
2032,ProgClinDisease_AI_25,N_incDc,2100.07016799518,1825.71647041608,2554.21171351428
2033,ProgClinDisease_AI_25,N_incDc,2039.19115670297,1765.12714107714,2493.66168911176
2034,ProgClinDisease_AI_25,N_incDc,1982.88445915399,1707.23824971486,2435.319692712
2035,ProgClinDisease_AI_25,N_incDc,1932.70466793824,1656.65008561959,2388.14794292886
2036,ProgClinDisease_AI_25,N_incDc,1886.407694164,1611.50171389949,2341.30758950358
2037,ProgClinDisease_AI_25,N_incDc,1843.22242252552,1571.3103633309,2304.33497856435
2038,ProgClinDisease_AI_25,N_incDc,1804.58182454259,1534.15778975122,2271.66633614735
2039,ProgClinDisease_AI_25,N_incDc,1767.82263145109,1498.35095871583,2241.10064153237
2040,ProgClinDisease_AI_25,N_incDc,1717.11384311422,1444.60380442898,2183.55885567839
2041,ProgClinDisease_AI_25,N_incDc,1665.94761079708,1398.58027400005,2131.60441262704
2042,ProgClinDisease_AI_25,N_incDc,1626.35501481575,1361.23936299629,2094.48850367216
2043,ProgClinDisease_AI_25,N_incDc,1594.09816139587,1330.53815396396,2062.96927447403
2044,ProgClinDisease_AI_25,N_incDc,1565.57941753305,1301.4566370913,2034.05722359636
2045,ProgClinDisease_AI_25,N_incDc,1541.66972852406,1275.33265427179,2008.56344867873
2046,ProgClinDisease_AI_25,N_incDc,1519.72978518508,1253.2692471367,1987.21291867411
2047,ProgClinDisease_AI_25,N_incDc,1498.47643307622,1225.86451148105,1969.36822096395
2048,ProgClinDisease_AI_25,N_incDc,1480.24998379378,1199.108477485,1952.65391648466
2049,ProgClinDisease_AI_25,N_incDc,1459.57929331876,1173.29696994311,1936.79785820298
2050,ProgClinDisease_AI_25,N_incDc,1440.18825556936,1148.27344822323,1919.13795367981
2023,ProgClinDisease_AI_5y,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgClinDisease_AI_5y,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgClinDisease_AI_5y,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgClinDisease_AI_5y,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgClinDisease_AI_5y,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgClinDisease_AI_5y,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgClinDisease_AI_5y,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgClinDisease_AI_5y,N_incDc,2224.31222477844,1945.44406686935,2677.17238519734
2031,ProgClinDisease_AI_5y,N_incDc,2152.04731908162,1874.18799859411,2595.55903215725
2032,ProgClinDisease_AI_5y,N_incDc,2077.34250462641,1804.83204302657,2519.55034564485
2033,ProgClinDisease_AI_5y,N_incDc,2011.87602952983,1738.01185386893,2452.21780158708
2034,ProgClinDisease_AI_5y,N_incDc,1950.90865156759,1675.94611078887,2389.34195085127
2035,ProgClinDisease_AI_5y,N_incDc,1899.91935047355,1628.18087556985,2341.39585803544
2036,ProgClinDisease_AI_5y,N_incDc,1859.09972654601,1589.381102027,2309.44530306001
2037,ProgClinDisease_AI_5y,N_incDc,1823.71635392083,1555.29149422703,2279.04455237957
2038,ProgClinDisease_AI_5y,N_incDc,1790.42078393326,1523.44018686828,2255.55224120646
2039,ProgClinDisease_AI_5y,N_incDc,1759.31278522525,1491.56326962815,2228.52488842587
2040,ProgClinDisease_AI_5y,N_incDc,1693.57092124328,1421.28089394215,2150.86958321077
2041,ProgClinDisease_AI_5y,N_incDc,1634.02180458732,1369.24965226161,2086.31909789112
2042,ProgClinDisease_AI_5y,N_incDc,1594.81829887847,1337.46804572505,2048.61545602429
2043,ProgClinDisease_AI_5y,N_incDc,1569.64288308332,1312.33323745898,2022.63454961185
2044,ProgClinDisease_AI_5y,N_incDc,1549.67035973024,1291.00479052282,2008.6425332625
2045,ProgClinDisease_AI_5y,N_incDc,1532.3036149761,1269.81901657527,1992.59665848166
2046,ProgClinDisease_AI_5y,N_incDc,1517.2294332865,1249.68582582855,1979.6231621971
2047,ProgClinDisease_AI_5y,N_incDc,1501.48949829682,1227.11720243706,1968.14648673462
2048,ProgClinDisease_AI_5y,N_incDc,1485.99368836506,1203.68831275436,1956.19023891976
2049,ProgClinDisease_AI_5y,N_incDc,1469.73574188247,1180.36322772542,1943.5528679088
2050,ProgClinDisease_AI_5y,N_incDc,1450.92342880779,1157.08739052948,1929.40879649324
2023,ProgClinDisease_AI_75,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgClinDisease_AI_75,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgClinDisease_AI_75,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgClinDisease_AI_75,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgClinDisease_AI_75,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgClinDisease_AI_75,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgClinDisease_AI_75,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgClinDisease_AI_75,N_incDc,2217.30879948351,1937.48008767213,2665.2383732476
2031,ProgClinDisease_AI_75,N_incDc,2123.37426664513,1849.27532669292,2561.18021692315
2032,ProgClinDisease_AI_75,N_incDc,2028.95695861865,1755.07565500339,2457.59072564267
2033,ProgClinDisease_AI_75,N_incDc,1930.65066389314,1664.77255552602,2354.6408856204
2034,ProgClinDisease_AI_75,N_incDc,1839.25847118846,1581.11679371774,2247.93539649701
2035,ProgClinDisease_AI_75,N_incDc,1771.31934827093,1515.10103223567,2170.6244170802
2036,ProgClinDisease_AI_75,N_incDc,1717.77785849453,1467.4110045862,2120.46410443288
2037,ProgClinDisease_AI_75,N_incDc,1673.284326477,1429.57036199712,2083.6089472695
2038,ProgClinDisease_AI_75,N_incDc,1636.87763650773,1396.12730297345,2050.63154097196
2039,ProgClinDisease_AI_75,N_incDc,1606.11267650075,1367.95822128475,2027.78867294382
2040,ProgClinDisease_AI_75,N_incDc,1528.23484151247,1292.42757050145,1922.59773377699
2041,ProgClinDisease_AI_75,N_incDc,1451.0216805919,1223.37000261984,1831.24928916087
2042,ProgClinDisease_AI_75,N_incDc,1398.42428843268,1179.85442819018,1774.95415256688
2043,ProgClinDisease_AI_75,N_incDc,1360.38268041223,1144.15345500062,1736.45442183931
2044,ProgClinDisease_AI_75,N_incDc,1334.04353086581,1116.47769883047,1712.13043092407
2045,ProgClinDisease_AI_75,N_incDc,1313.8167698209,1092.07081603641,1698.34119268824
2046,ProgClinDisease_AI_75,N_incDc,1296.97375706854,1070.92498708245,1693.03577866236
2047,ProgClinDisease_AI_75,N_incDc,1286.68662115265,1053.49737392465,1687.74464672076
2048,ProgClinDisease_AI_75,N_incDc,1273.46896730464,1037.98832386934,1681.84708052881
2049,ProgClinDisease_AI_75,N_incDc,1264.72200798004,1023.22740691774,1673.40271717663
2050,ProgClinDisease_AI_75,N_incDc,1255.67260652019,1008.23591246505,1667.75236889084
2023,ProgInfecDisease_CI_ID,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgInfecDisease_CI_ID,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgInfecDisease_CI_ID,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgInfecDisease_CI_ID,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgInfecDisease_CI_ID,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgInfecDisease_CI_ID,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgInfecDisease_CI_ID,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgInfecDisease_CI_ID,N_incDc,2181.71498415428,1911.74556376996,2630.75985168348
2031,ProgInfecDisease_CI_ID,N_incDc,2067.15071051001,1802.9184883813,2499.86871517073
2032,ProgInfecDisease_CI_ID,N_incDc,1960.67770620386,1704.66152659343,2385.69612480225
2033,ProgInfecDisease_CI_ID,N_incDc,1866.90325626341,1615.34883189755,2282.62699166207
2034,ProgInfecDisease_CI_ID,N_incDc,1780.263623828,1533.21669848237,2186.80052819826
2035,ProgInfecDisease_CI_ID,N_incDc,1738.73236506964,1489.60523389644,2147.67553602038
2036,ProgInfecDisease_CI_ID,N_incDc,1710.9769628933,1456.52104874091,2124.49119872128
2037,ProgInfecDisease_CI_ID,N_incDc,1680.44197440034,1425.62474555579,2098.54846219819
2038,ProgInfecDisease_CI_ID,N_incDc,1648.52080128274,1393.70246779469,2068.31114487191
2039,ProgInfecDisease_CI_ID,N_incDc,1614.44474275227,1361.41660039895,2036.51381044264
2040,ProgInfecDisease_CI_ID,N_incDc,1419.28123299616,1200.09725172223,1802.27222614875
2041,ProgInfecDisease_CI_ID,N_incDc,1347.65298364178,1132.02562855238,1719.32026699974
2042,ProgInfecDisease_CI_ID,N_incDc,1334.24606577371,1117.39354244051,1712.09688685578
2043,ProgInfecDisease_CI_ID,N_incDc,1318.70507679863,1102.0130300991,1703.86729639451
2044,ProgInfecDisease_CI_ID,N_incDc,1300.95611848296,1083.83794208933,1693.49865441474
2045,ProgInfecDisease_CI_ID,N_incDc,1282.67408375872,1062.61761870209,1678.0590959865
2046,ProgInfecDisease_CI_ID,N_incDc,1261.91137679771,1042.41306386638,1660.22226435105
2047,ProgInfecDisease_CI_ID,N_incDc,1242.31226885144,1020.89363808947,1641.64234999377
2048,ProgInfecDisease_CI_ID,N_incDc,1221.75121553073,1001.27915210694,1623.54634422719
2049,ProgInfecDisease_CI_ID,N_incDc,1203.48380196891,981.230973014957,1604.54925604754
2050,ProgInfecDisease_CI_ID,N_incDc,1182.02960232146,959.926501858327,1586.10659487009
2023,ProgClinDisease_CI_ID,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgClinDisease_CI_ID,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgClinDisease_CI_ID,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgClinDisease_CI_ID,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgClinDisease_CI_ID,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgClinDisease_CI_ID,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgClinDisease_CI_ID,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgClinDisease_CI_ID,N_incDc,2162.88714933726,1895.9130771176,2606.15764570582
2031,ProgClinDisease_CI_ID,N_incDc,2061.02304205574,1803.71214173198,2496.84833889329
2032,ProgClinDisease_CI_ID,N_incDc,1975.51541868045,1725.28005240701,2413.06735896654
2033,ProgClinDisease_CI_ID,N_incDc,1901.15608566002,1656.19824984477,2337.59197765284
2034,ProgClinDisease_CI_ID,N_incDc,1829.09236232704,1592.13071885216,2261.30005987233
2035,ProgClinDisease_CI_ID,N_incDc,1840.49470151423,1595.17646041363,2285.79581267433
2036,ProgClinDisease_CI_ID,N_incDc,1834.38965888387,1579.12645254854,2284.51016882369
2037,ProgClinDisease_CI_ID,N_incDc,1818.78036482129,1557.19225607001,2273.44677744655
2038,ProgClinDisease_CI_ID,N_incDc,1797.14888963261,1531.57636414194,2263.04474018237
2039,ProgClinDisease_CI_ID,N_incDc,1774.35542060443,1502.55099340287,2246.33364749444
2040,ProgClinDisease_CI_ID,N_incDc,1496.0100471056,1272.24811529694,1901.34457829091
2041,ProgClinDisease_CI_ID,N_incDc,1554.38100928405,1318.88776447639,1981.41717160789
2042,ProgClinDisease_CI_ID,N_incDc,1571.54596514965,1325.05539710961,2013.74018774562
2043,ProgClinDisease_CI_ID,N_incDc,1576.5857632622,1319.57592304156,2033.53181375442
2044,ProgClinDisease_CI_ID,N_incDc,1573.79263496635,1311.06942231014,2042.80969401258
2045,ProgClinDisease_CI_ID,N_incDc,1565.20165395769,1295.17630212619,2040.14213199708
2046,ProgClinDisease_CI_ID,N_incDc,1550.48103701118,1276.86115504118,2031.34279938009
2047,ProgClinDisease_CI_ID,N_incDc,1532.76359103188,1254.72575563399,2022.4576244794
2048,ProgClinDisease_CI_ID,N_incDc,1516.11402887715,1230.40067261926,2010.39770435747
2049,ProgClinDisease_CI_ID,N_incDc,1496.11107509391,1206.12871356858,1996.08491112805
2050,ProgClinDisease_CI_ID,N_incDc,1474.86881826044,1181.42533664647,1978.77078738712
2023,ProgInfecDisease_AI_ID,N_incDc,2688.67553661249,2420.95748281834,3130.24469684909
2024,ProgInfecDisease_AI_ID,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgInfecDisease_AI_ID,N_incDc,2542.50859188197,2281.62039326945,2988.88512592055
2026,ProgInfecDisease_AI_ID,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgInfecDisease_AI_ID,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgInfecDisease_AI_ID,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgInfecDisease_AI_ID,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgInfecDisease_AI_ID,N_incDc,2177.02886371475,1907.04358740908,2625.35572551119
2031,ProgInfecDisease_AI_ID,N_incDc,2041.43952363953,1780.7421480058,2473.47502185778
2032,ProgInfecDisease_AI_ID,N_incDc,1907.60774868918,1654.59630793824,2321.1944236417
2033,ProgInfecDisease_AI_ID,N_incDc,1780.9810010197,1537.94482074434,2172.26647148949
2034,ProgInfecDisease_AI_ID,N_incDc,1658.93399639737,1431.43165262638,2024.003114594
2035,ProgInfecDisease_AI_ID,N_incDc,1584.85125233177,1362.28474824708,1943.59215450152
2036,ProgInfecDisease_AI_ID,N_incDc,1527.85645294189,1311.59656681837,1878.6982963091
2037,ProgInfecDisease_AI_ID,N_incDc,1478.19629596401,1261.26300085378,1826.91276823484
2038,ProgInfecDisease_AI_ID,N_incDc,1427.34658118125,1210.89811744172,1775.75078592127
2039,ProgInfecDisease_AI_ID,N_incDc,1376.09150675064,1164.33143370515,1728.67206813012
2040,ProgInfecDisease_AI_ID,N_incDc,1188.97459476323,1003.52080097471,1499.48218010426
2041,ProgInfecDisease_AI_ID,N_incDc,1081.86376078392,904.239863500591,1379.8945483344
2042,ProgInfecDisease_AI_ID,N_incDc,1036.28201222437,864.104172000509,1332.14760315025
2043,ProgInfecDisease_AI_ID,N_incDc,998.744788800391,824.806302431544,1290.15817810779
2044,ProgInfecDisease_AI_ID,N_incDc,959.602032549192,788.99698923418,1250.51036159662
2045,ProgInfecDisease_AI_ID,N_incDc,924.482023554136,757.16067971955,1217.09036650389
2046,ProgInfecDisease_AI_ID,N_incDc,891.565665259819,725.435959465707,1183.86079871103
2047,ProgInfecDisease_AI_ID,N_incDc,860.515160136809,693.543370606689,1150.30182991974
2048,ProgInfecDisease_AI_ID,N_incDc,831.365351986709,663.898370661675,1119.24697017069
2049,ProgInfecDisease_AI_ID,N_incDc,805.850013055444,637.574969359127,1090.41780231228
2050,ProgInfecDisease_AI_ID,N_incDc,781.806634017442,615.719731646779,1061.62379845037
2023,ProgClinDisease_AI_ID,N_incDc,2688.67553661249,2420.95748281834,3130.2446968491
2024,ProgClinDisease_AI_ID,N_incDc,2611.94252867573,2346.91609101956,3059.10072510028
2025,ProgClinDisease_AI_ID,N_incDc,2542.50859188197,2281.62039326945,2988.88512592056
2026,ProgClinDisease_AI_ID,N_incDc,2474.01853835192,2211.8581880435,2921.8043050134
2027,ProgClinDisease_AI_ID,N_incDc,2410.49982178872,2142.84408087604,2855.65267160926
2028,ProgClinDisease_AI_ID,N_incDc,2348.36487745041,2077.06288561727,2796.62174656476
2029,ProgClinDisease_AI_ID,N_incDc,2291.01154829876,2014.35348289614,2745.82767157535
2030,ProgClinDisease_AI_ID,N_incDc,2158.26246230692,1891.69878882694,2601.41039352695
2031,ProgClinDisease_AI_ID,N_incDc,2046.53966017234,1787.96017045058,2472.97463947758
2032,ProgClinDisease_AI_ID,N_incDc,1942.91004878386,1695.76150984882,2364.55550754549
2033,ProgClinDisease_AI_ID,N_incDc,1852.20721836797,1614.08770259106,2267.8745326416
2034,ProgClinDisease_AI_ID,N_incDc,1768.79472184001,1541.10012116432,2180.94248211215
2035,ProgClinDisease_AI_ID,N_incDc,1753.01858301335,1522.5943400853,2178.7550302217
2036,ProgClinDisease_AI_ID,N_incDc,1734.47420615729,1498.89997010591,2165.20079661187
2037,ProgClinDisease_AI_ID,N_incDc,1714.76458170174,1476.07491026692,2147.74131770164
2038,ProgClinDisease_AI_ID,N_incDc,1693.31364163277,1452.50548489879,2130.68021873317
2039,ProgClinDisease_AI_ID,N_incDc,1669.03799278948,1428.96959806768,2114.36255733129
2040,ProgClinDisease_AI_ID,N_incDc,1394.36309500219,1193.85123437294,1772.44415228579
2041,ProgClinDisease_AI_ID,N_incDc,1409.99042010309,1206.92836609281,1799.90254059957
2042,ProgClinDisease_AI_ID,N_incDc,1405.33427017158,1196.3954696359,1800.0485247531
2043,ProgClinDisease_AI_ID,N_incDc,1400.58733067079,1182.05509058428,1802.98831477596
2044,ProgClinDisease_AI_ID,N_incDc,1397.73886500435,1169.53699207564,1805.86089033191
2045,ProgClinDisease_AI_ID,N_incDc,1392.87376083853,1155.51868674394,1806.63847691417
2046,ProgClinDisease_AI_ID,N_incDc,1384.58303421161,1140.68972474849,1803.09911349553
2047,ProgClinDisease_AI_ID,N_incDc,1374.4262632815,1125.27719100802,1797.27373017356
2048,ProgClinDisease_AI_ID,N_incDc,1365.49270401396,1109.33242149463,1791.30039152737
2049,ProgClinDisease_AI_ID,N_incDc,1353.93156013098,1094.25640049599,1785.6568742619
2050,ProgClinDisease_AI_ID,N_incDc,1340.50251969873,1078.81013744453,1781.66823585377
2023,baseline,N_incDsDc,9313.83744313258,7896.49419420541,11042.566358673
2024,baseline,N_incDsDc,9071.9984288912,7641.12176751558,10784.2775853692
2025,baseline,N_incDsDc,8837.82136582075,7406.55437558307,10532.6528188631
