Year,Runtype,Indicator,medval,lowval,highval
2033,ProgClinDisease_AI,N_incDsDc,7976.85057660245,5811.12240566729,8784.50698036415
2034,ProgClinDisease_AI,N_incDsDc,7743.43652262197,5612.2639984661,8558.57060900674
2035,ProgClinDisease_AI,N_incDsDc,7525.82460026705,5424.84449525237,8345.98410656333
2036,ProgClinDisease_AI,N_incDsDc,7328.7044192995,5251.44166153473,8150.68209320534
2037,ProgClinDisease_AI,N_incDsDc,7144.8627241215,5094.77934348273,7968.74295195293
2038,ProgClinDisease_AI,N_incDsDc,6973.78151554863,4943.6108322645,7797.39178663288
2039,ProgClinDisease_AI,N_incDsDc,6810.51995964039,4802.82586057665,7637.32317280352
2040,ProgClinDisease_AI,N_incDsDc,6627.19165903576,4641.27067001606,7449.02676973958
2041,ProgClinDisease_AI,N_incDsDc,6427.26308687365,4477.55473174398,7246.51470341996
2042,ProgClinDisease_AI,N_incDsDc,6246.74126235615,4335.95374174678,7064.85313053138
2043,ProgClinDisease_AI,N_incDsDc,6082.45422925215,4207.2096161205,6899.6375454281
2044,ProgClinDisease_AI,N_incDsDc,5930.82601579279,4089.83553397369,6746.60002145298
2045,ProgClinDisease_AI,N_incDsDc,5790.02798729547,3981.27312603979,6606.01830844834
2046,ProgClinDisease_AI,N_incDsDc,5664.61325076775,3880.49050907154,6472.99430699631
2047,ProgClinDisease_AI,N_incDsDc,5544.29594425687,3784.04457268963,6347.00696131114
2048,ProgClinDisease_AI,N_incDsDc,5425.8016407125,3692.23284420816,6226.99562605965
2049,ProgClinDisease_AI,N_incDsDc,5328.0454018742,3604.34891258345,6112.15486629193
2050,ProgClinDisease_AI,N_incDsDc,5219.46541265166,3519.90882843749,6001.83620440107
2023,baseline,N_incDn,10448.066589752,6521.3648747942,11430.9339788788
2024,baseline,N_incDn,10169.536484903,6324.27436514209,11157.6262391566
2025,baseline,N_incDn,9904.89040071073,6140.84355201039,10894.9382101901
2026,baseline,N_incDn,9645.35033567674,5972.52491467256,10643.1538700053
2027,baseline,N_incDn,9392.76580700228,5812.40328671394,10401.3055902826
2028,baseline,N_incDn,9156.00082306882,5659.89001775691,10171.7199148173
2029,baseline,N_incDn,8916.83127676878,5514.45105792357,9950.9217219524
2030,baseline,N_incDn,8696.8925849875,5374.53863287529,9733.51520184076
2031,baseline,N_incDn,8485.65267486386,5240.05934225367,9525.66771326302
2032,baseline,N_incDn,8286.50391603115,5111.34020641409,9330.49045252179
2033,baseline,N_incDn,8092.77011527087,4988.0054864722,9138.04830868827
2034,baseline,N_incDn,7907.7318754421,4869.77656664458,8952.42408833396
2035,baseline,N_incDn,7728.8177222788,4756.3631910491,8775.10824290175
2036,baseline,N_incDn,7556.08765212483,4647.40311696028,8602.98980230128
2037,baseline,N_incDn,7389.34217604034,4532.48975104882,8436.22392120822
2038,baseline,N_incDn,7228.60114463383,4426.67930670557,8274.98103588224
2039,baseline,N_incDn,7073.72647416651,4325.17320468691,8119.18220422422
2040,baseline,N_incDn,6922.72195959899,4227.97848780155,7969.16998493201
2041,baseline,N_incDn,6780.41871769841,4134.71877713648,7824.33409430609
2042,baseline,N_incDn,6643.39821678898,4045.07677954458,7686.25346650938
2043,baseline,N_incDn,6510.66423126663,3958.80870465196,7556.98239074611
2044,baseline,N_incDn,6382.64363546759,3875.24753501646,7431.4610762525
2045,baseline,N_incDn,6257.48128636953,3794.08763045482,7302.7679114311
2046,baseline,N_incDn,6134.30378492414,3706.45956979938,7177.87510005097
2047,baseline,N_incDn,6015.56615414926,3617.8008955023,7056.42810084612
2048,baseline,N_incDn,5900.98303890775,3541.12870417868,6938.36216920181
2049,baseline,N_incDn,5789.91077221702,3462.51535852505,6823.58460197628
2050,baseline,N_incDn,5682.09529839589,3379.30307977064,6712.62779244171
2023,ProgAnyDisease_AI,N_incDn,10448.0665897504,6521.364874762,11430.9339788756
2024,ProgAnyDisease_AI,N_incDn,10169.536484899,6324.27436511565,11157.6262391528
2025,ProgAnyDisease_AI,N_incDn,9904.89040071101,6140.8435519844,10894.938210186
2026,ProgAnyDisease_AI,N_incDn,9645.35033567288,5972.52491463588,10643.1538700035
2027,ProgAnyDisease_AI,N_incDn,9392.76580700135,5812.40328667762,10401.305590282
2028,ProgAnyDisease_AI,N_incDn,9156.00082307219,5659.89001772084,10171.7199148176
2029,ProgAnyDisease_AI,N_incDn,8916.83127675839,5514.45105788571,9950.92172194723
2030,ProgAnyDisease_AI,N_incDn,8486.76812123976,5246.23547884713,9495.76238022876
2031,ProgAnyDisease_AI,N_incDn,8037.22067175096,4962.26217156542,9024.47018554759
2032,ProgAnyDisease_AI,N_incDn,7576.37084324223,4671.33585781381,8539.40584307637
2033,ProgAnyDisease_AI,N_incDn,7115.04460799447,4378.01713722462,8042.14429192676
2034,ProgAnyDisease_AI,N_incDn,6643.14878940006,4085.82349389077,7544.06230579215
2035,ProgAnyDisease_AI,N_incDn,6331.19564246117,3879.52422946812,7220.74500657475
2036,ProgAnyDisease_AI,N_incDn,6038.15295031732,3693.92065654041,6912.2765254137
2037,ProgAnyDisease_AI,N_incDn,5764.28270210571,3525.03055379756,6623.5268664898
2038,ProgAnyDisease_AI,N_incDn,5510.45721171037,3370.95134769648,6351.61442762459
2039,ProgAnyDisease_AI,N_incDn,5277.40116437527,3229.86938686679,6100.27001664023
2040,ProgAnyDisease_AI,N_incDn,4570.03246120189,2785.90547320983,5286.14849306918
2041,ProgAnyDisease_AI,N_incDn,4309.39517060162,2612.22424811976,5009.15771462794
2042,ProgAnyDisease_AI,N_incDn,4056.0195576244,2449.23998301146,4738.71590870192
2043,ProgAnyDisease_AI,N_incDn,3825.88293112927,2298.97953271803,4490.26713272513
2044,ProgAnyDisease_AI,N_incDn,3622.14641206286,2167.76111707321,4266.25582945795
2045,ProgAnyDisease_AI,N_incDn,3439.51694002525,2046.37358950868,4062.51945994709
2046,ProgAnyDisease_AI,N_incDn,3273.79811045205,1941.31948268877,3877.06655637316
2047,ProgAnyDisease_AI,N_incDn,3123.62078618785,1846.30502803883,3708.59252920426
2048,ProgAnyDisease_AI,N_incDn,2987.09451280636,1761.13650138536,3555.09162050602
2049,ProgAnyDisease_AI,N_incDn,2864.54113369706,1682.57145568867,3414.87663798955
2050,ProgAnyDisease_AI,N_incDn,2755.56973175723,1604.62179535684,3286.36547322756
2023,ProgInfecDisease_AI,N_incDn,10448.0665897504,6521.364874762,11430.9339788756
2024,ProgInfecDisease_AI,N_incDn,10169.536484899,6324.27436511565,11157.6262391528
2025,ProgInfecDisease_AI,N_incDn,9904.89040071101,6140.8435519844,10894.938210186
2026,ProgInfecDisease_AI,N_incDn,9645.35033567288,5972.52491463588,10643.1538700035
2027,ProgInfecDisease_AI,N_incDn,9392.76580700135,5812.40328667762,10401.305590282
2028,ProgInfecDisease_AI,N_incDn,9156.00082307219,5659.89001772084,10171.7199148176
2029,ProgInfecDisease_AI,N_incDn,8916.83127675839,5514.45105788571,9950.92172194723
2030,ProgInfecDisease_AI,N_incDn,8672.32288483078,5347.78431907366,9707.86927925138
2031,ProgInfecDisease_AI,N_incDn,8385.13349999288,5148.38626350481,9423.24613066225
2032,ProgInfecDisease_AI,N_incDn,8069.06800039289,4926.37078264103,9097.38393566384
2033,ProgInfecDisease_AI,N_incDn,7720.95680065351,4690.60853640302,8745.25360595118
2034,ProgInfecDisease_AI,N_incDn,7366.62835744314,4446.01713661194,8376.94207813237
2035,ProgInfecDisease_AI,N_incDn,7027.73945619918,4209.18568915561,8020.06447835485
2036,ProgInfecDisease_AI,N_incDn,6726.51104343644,4005.69455293174,7701.42868884592
2037,ProgInfecDisease_AI,N_incDn,6459.10116450031,3827.71047758476,7418.5275102055
2038,ProgInfecDisease_AI,N_incDn,6219.75930124883,3672.46468439751,7165.32147842301
2039,ProgInfecDisease_AI,N_incDn,6001.61969324801,3536.18556679188,6935.30789582957
2040,ProgInfecDisease_AI,N_incDn,5738.84770311589,3352.09888507876,6659.8895281647
2041,ProgInfecDisease_AI,N_incDn,5414.63817408336,3142.06351200039,6312.92358019691
2042,ProgInfecDisease_AI,N_incDn,5118.08416762649,2972.42167582173,5988.05583178203
2043,ProgInfecDisease_AI,N_incDn,4860.87279938676,2825.12826160175,5703.11134836515
2044,ProgInfecDisease_AI,N_incDn,4633.21579987266,2695.76027664352,5454.52597958343
2045,ProgInfecDisease_AI,N_incDn,4430.20368251112,2579.5730254933,5233.20741635409
2046,ProgInfecDisease_AI,N_incDn,4248.94403035339,2465.09771118569,5036.16736513151
2047,ProgInfecDisease_AI,N_incDn,4085.75766643736,2361.39528714544,4859.09375222276
2048,ProgInfecDisease_AI,N_incDn,3937.79667094672,2266.67912657935,4698.34251108478
2049,ProgInfecDisease_AI,N_incDn,3802.0447988617,2179.57759259706,4551.19723374077
2050,ProgInfecDisease_AI,N_incDn,3676.72689069633,2098.99299105839,4414.56959406982
2023,ProgClinDisease_AI,N_incDn,10448.0665897504,6521.364874762,11430.9339788756
2024,ProgClinDisease_AI,N_incDn,10169.536484899,6324.27436511565,11157.6262391528
2025,ProgClinDisease_AI,N_incDn,9904.89040071101,6140.8435519844,10894.938210186
2026,ProgClinDisease_AI,N_incDn,9645.35033567288,5972.52491463588,10643.1538700035
2027,ProgClinDisease_AI,N_incDn,9392.76580700135,5812.40328667762,10401.305590282
2028,ProgClinDisease_AI,N_incDn,9156.00082307219,5659.89001772084,10171.7199148176
2029,ProgClinDisease_AI,N_incDn,8916.83127675839,5514.45105788571,9950.92172194723
2030,ProgClinDisease_AI,N_incDn,8699.89709793191,5379.68610823838,9736.72533811796
2031,ProgClinDisease_AI,N_incDn,8495.78848608844,5256.98602416082,9536.39728512768
2032,ProgClinDisease_AI,N_incDn,8301.53288241146,5140.67036277073,9346.71205293781
2033,ProgClinDisease_AI,N_incDn,8109.22619999184,5028.90979833851,9156.93502332279
2034,ProgClinDisease_AI,N_incDn,7920.14076593276,4921.15552658948,8968.9693983265
2035,ProgClinDisease_AI,N_incDn,7731.39658214771,4813.06245967944,8782.43509423562
2036,ProgClinDisease_AI,N_incDn,7544.49391851822,4699.70777262429,8594.15900316051
2037,ProgClinDisease_AI,N_incDn,7360.29957374326,4582.31611209859,8408.8254369094
2038,ProgClinDisease_AI,N_incDn,7179.31737009565,4468.73345833978,8228.82687921572
2039,ProgClinDisease_AI,N_incDn,7005.11942426317,4361.39440882697,8055.12205910555
2040,ProgClinDisease_AI,N_incDn,6852.91954654226,4274.96453672157,7898.08190057355
2041,ProgClinDisease_AI,N_incDn,6715.0739535982,4198.63201329659,7754.87069302077
2042,ProgClinDisease_AI,N_incDn,6560.33136412292,4108.31909307686,7599.95802211405
2043,ProgClinDisease_AI,N_incDn,6400.41226737588,4013.68862921588,7444.37508557371
2044,ProgClinDisease_AI,N_incDn,6244.05641235368,3916.11545478024,7285.68695562489
2045,ProgClinDisease_AI,N_incDn,6092.65071058617,3821.50967459119,7131.64060159999
2046,ProgClinDisease_AI,N_incDn,5946.7704311474,3724.85811944519,6982.80894556879
2047,ProgClinDisease_AI,N_incDn,5807.13679031107,3626.08918794605,6839.14609148955
2048,ProgClinDisease_AI,N_incDn,5673.2160410637,3539.51021844054,6699.50763844992
2049,ProgClinDisease_AI,N_incDn,5544.52639248155,3455.02172918588,6563.98003563825
2050,ProgClinDisease_AI,N_incDn,5421.60649923616,3366.38708212513,6433.40270573055
2023,baseline,N_mort,448.754398240054,418.948402473231,482.108456761705
2024,baseline,N_mort,436.014851185796,403.413062159094,470.038705189711
2025,baseline,N_mort,423.717426085237,388.719821188132,458.554664882335
2026,baseline,N_mort,411.970012067687,374.834018010002,447.607286991165
2027,baseline,N_mort,400.836749238579,361.688492200727,437.173193183561
2028,baseline,N_mort,390.146797824439,349.204265184504,427.21536780946
2029,baseline,N_mort,380.093670645014,337.510345987879,417.562427592628
2030,baseline,N_mort,370.43475036625,326.243308856592,408.209101915996
2031,baseline,N_mort,361.164931614118,315.515011424406,399.797719477566
2032,baseline,N_mort,351.890259437999,305.299580748755,391.149110589467
2033,baseline,N_mort,343.24573228,295.57678179013,382.806435915265
2034,baseline,N_mort,335.04635511353,286.303912088209,374.747469211332
2035,baseline,N_mort,327.093328164723,277.468675649322,366.964355882113
2036,baseline,N_mort,319.71193880092,269.040085537708,359.441024105327
2037,baseline,N_mort,312.265547471619,260.988667346452,352.163837795084
2038,baseline,N_mort,305.100490639432,253.294697489265,345.125496320302
2039,baseline,N_mort,298.464872663436,245.930160946557,338.648015789779
2040,baseline,N_mort,291.689868191468,238.901886447709,332.010590276235
2041,baseline,N_mort,285.301842574322,232.188498588291,325.604328563891
2042,baseline,N_mort,279.179701708173,225.77653305004,319.484805195563
2043,baseline,N_mort,273.404826609694,219.644350347482,313.659224240443
2044,baseline,N_mort,267.87320802052,213.776486944292,308.337417797639
2045,baseline,N_mort,262.540476481386,208.156400933013,303.013409968225
2046,baseline,N_mort,257.455051425018,202.76932939119,297.701250894987
2047,baseline,N_mort,252.46943245733,197.602071961101,292.556132511153
2048,baseline,N_mort,247.324012822702,192.638369655876,287.566360799475
2049,baseline,N_mort,242.436133091375,187.868223115981,282.724714292798
2050,baseline,N_mort,237.928119615067,183.279702213081,278.022805172112
2023,ProgAnyDisease_AI,N_mort,448.754398240288,418.948402472875,482.108456761759
2024,ProgAnyDisease_AI,N_mort,436.014851185809,403.413062159277,470.038705189728
2025,ProgAnyDisease_AI,N_mort,423.717426084998,388.719821188057,458.554664882008
2026,ProgAnyDisease_AI,N_mort,411.970012067532,374.834018009718,447.607286990977
2027,ProgAnyDisease_AI,N_mort,400.836749238581,361.688492200574,437.173193183058
2028,ProgAnyDisease_AI,N_mort,390.146797824255,349.204265184322,427.215367809191
2029,ProgAnyDisease_AI,N_mort,380.093670645106,337.510345987867,417.56242759266
2030,ProgAnyDisease_AI,N_mort,369.960159056716,325.645840852348,407.714748503692
2031,ProgAnyDisease_AI,N_mort,358.307129123384,312.333668561352,396.154206047421
2032,ProgAnyDisease_AI,N_mort,344.785520658598,297.52780221213,382.386664039803
2033,ProgAnyDisease_AI,N_mort,329.854179599401,281.593167008181,366.976001668114
2034,ProgAnyDisease_AI,N_mort,314.043550848552,264.921644121554,350.33377716527
2035,ProgAnyDisease_AI,N_mort,297.584477382101,248.329624881443,332.934169735742
2036,ProgAnyDisease_AI,N_mort,282.43818930726,232.977696657357,316.423603294432
2037,ProgAnyDisease_AI,N_mort,268.564048313816,219.026105440823,301.28771863001
2038,ProgAnyDisease_AI,N_mort,255.82127864635,206.373545648504,287.332762043104
2039,ProgAnyDisease_AI,N_mort,244.330718387905,194.872874002989,274.479010662759
2040,ProgAnyDisease_AI,N_mort,232.139613136732,183.139332396863,261.553173685199
2041,ProgAnyDisease_AI,N_mort,217.870718521683,169.414497944226,245.970154363519
2042,ProgAnyDisease_AI,N_mort,203.869526050817,156.415429002087,230.341680704744
2043,ProgAnyDisease_AI,N_mort,191.149930450286,144.782334376137,215.987082250315
2044,ProgAnyDisease_AI,N_mort,179.732990319789,134.491589141142,203.102877675047
2045,ProgAnyDisease_AI,N_mort,169.682450865736,125.399301567596,191.565778153284
2046,ProgAnyDisease_AI,N_mort,160.425267659967,117.329006827905,181.22368078264
2047,ProgAnyDisease_AI,N_mort,152.322760343801,110.134277261662,171.933727653058
2048,ProgAnyDisease_AI,N_mort,144.76042536318,103.694674946157,163.559123398728
2049,ProgAnyDisease_AI,N_mort,137.921953839831,97.9005827198841,156.213868538026
2050,ProgAnyDisease_AI,N_mort,131.801736326896,92.6678033921148,149.405929840217
2023,ProgInfecDisease_AI,N_mort,448.754398240288,418.948402472875,482.108456761759
2024,ProgInfecDisease_AI,N_mort,436.014851185809,403.413062159277,470.038705189728
2025,ProgInfecDisease_AI,N_mort,423.717426084998,388.719821188057,458.554664882008
2026,ProgInfecDisease_AI,N_mort,411.970012067532,374.834018009718,447.607286990977
2027,ProgInfecDisease_AI,N_mort,400.836749238581,361.688492200574,437.173193183058
2028,ProgInfecDisease_AI,N_mort,390.146797824255,349.204265184322,427.215367809191
2029,ProgInfecDisease_AI,N_mort,380.093670645106,337.510345987867,417.56242759266
2030,ProgInfecDisease_AI,N_mort,369.961375297031,325.644696243314,407.716785053855
2031,ProgInfecDisease_AI,N_mort,358.373012528356,312.398164431542,396.219460045308
2032,ProgInfecDisease_AI,N_mort,345.190014978431,297.915724258923,382.80750080248
2033,ProgInfecDisease_AI,N_mort,330.989429615621,282.711430985319,368.230488204012
2034,ProgInfecDisease_AI,N_mort,316.426172374063,267.225714489354,352.984708412369
2035,ProgInfecDisease_AI,N_mort,301.839948693006,252.245009750391,337.821167313007
2036,ProgInfecDisease_AI,N_mort,288.759402015831,238.830687595241,323.812551972442
2037,ProgInfecDisease_AI,N_mort,277.191372880445,226.937099550498,311.416612989707
2038,ProgInfecDisease_AI,N_mort,266.802775744462,216.289863677488,300.349591588368
2039,ProgInfecDisease_AI,N_mort,257.265183282495,206.639083313404,290.079594854481
2040,ProgInfecDisease_AI,N_mort,247.413666764027,196.463824732832,279.46557899168
2041,ProgInfecDisease_AI,N_mort,234.650155277702,183.80409997323,265.428703284405
2042,ProgInfecDisease_AI,N_mort,222.08378354689,171.912208070145,251.586848745184
2043,ProgInfecDisease_AI,N_mort,211.288603340674,160.994882321209,239.185081406904
2044,ProgInfecDisease_AI,N_mort,201.725613004349,151.937606431844,228.31097872027
2045,ProgInfecDisease_AI,N_mort,193.287723934109,143.995201241917,218.716891683863
2046,ProgInfecDisease_AI,N_mort,185.380100741808,136.927283361636,210.166261757634
2047,ProgInfecDisease_AI,N_mort,178.422915509804,130.571174320269,202.46023890936
2048,ProgInfecDisease_AI,N_mort,172.032955752943,124.80593749726,195.450249982164
2049,ProgInfecDisease_AI,N_mort,166.165146974997,119.541954938259,189.051254513206
2050,ProgInfecDisease_AI,N_mort,160.775339966657,114.707188903241,183.16463789945
2023,ProgClinDisease_AI,N_mort,448.754398240288,418.948402472875,482.108456761759
2024,ProgClinDisease_AI,N_mort,436.014851185809,403.413062159277,470.038705189728
2025,ProgClinDisease_AI,N_mort,423.717426084998,388.719821188057,458.554664882008
2026,ProgClinDisease_AI,N_mort,411.970012067532,374.834018009718,447.607286990977
2027,ProgClinDisease_AI,N_mort,400.836749238581,361.688492200574,437.173193183058
2028,ProgClinDisease_AI,N_mort,390.146797824255,349.204265184322,427.215367809191
2029,ProgClinDisease_AI,N_mort,380.093670645106,337.510345987867,417.56242759266
2030,ProgClinDisease_AI,N_mort,370.015363235378,325.725381563553,407.770088318764
2031,ProgClinDisease_AI,N_mort,358.876643694801,313.067584535876,396.764568508343
2032,ProgClinDisease_AI,N_mort,346.734196451545,299.91087526254,384.631141019601
2033,ProgClinDisease_AI,N_mort,334.204028726695,286.742791086378,371.838662240688
2034,ProgClinDisease_AI,N_mort,321.656525719808,273.888644726045,358.869196225513
2035,ProgClinDisease_AI,N_mort,309.874290258424,261.951662241106,346.418180918178
2036,ProgClinDisease_AI,N_mort,299.632280505523,251.677796812986,336.044266632036
2037,ProgClinDisease_AI,N_mort,290.778975537011,242.820566480643,326.767838003425
2038,ProgClinDisease_AI,N_mort,283.174482750028,235.012060423171,318.722107882725
2039,ProgClinDisease_AI,N_mort,276.302084228123,227.970325012417,311.961335597321
2040,ProgClinDisease_AI,N_mort,268.6542441346,220.067712145357,303.979601468867
2041,ProgClinDisease_AI,N_mort,258.317413120534,209.841067279451,292.774469265185
2042,ProgClinDisease_AI,N_mort,248.413953990922,200.694162056429,281.911490051714
2043,ProgClinDisease_AI,N_mort,240.121482607488,193.08072468414,272.697952390367
2044,ProgClinDisease_AI,N_mort,233.123127892288,186.73690241429,265.116061147698
2045,ProgClinDisease_AI,N_mort,227.294613016221,181.34679224461,258.859461530791
2046,ProgClinDisease_AI,N_mort,222.330035061481,176.636391659748,253.894393285631
2047,ProgClinDisease_AI,N_mort,218.018091128429,172.412165702267,249.575049888037
2048,ProgClinDisease_AI,N_mort,213.950367681257,168.536960884638,245.258196469056
2049,ProgClinDisease_AI,N_mort,210.265303693199,164.917908282229,241.276403495811
2050,ProgClinDisease_AI,N_mort,206.874498821629,161.487465644604,237.540927397409
2023,baseline,N_pop,1421760.45166231,1421743.79723613,1421774.99042576
2024,baseline,N_pop,1434964.19851225,1434947.26972233,1434980.22968897
2025,baseline,N_pop,1447947.36083372,1447929.99648805,1447964.58207489
2026,baseline,N_pop,1460739.45942526,1460721.74200128,1460757.8250013
2027,baseline,N_pop,1473196.83871519,1473178.76617383,1473216.21687139
2028,baseline,N_pop,1485433.79479177,1485415.37662013,1485454.07439861
2029,baseline,N_pop,1497380.88700811,1497362.17420836,1497401.97849595
2030,baseline,N_pop,1509031.22619794,1509012.36754035,1509053.14828412
2031,baseline,N_pop,1520425.56815785,1520406.29482228,1520448.24529169
2032,baseline,N_pop,1531458.21284636,1531438.60388042,1531481.36216308
2033,baseline,N_pop,1542220.81923407,1542201.01494982,1542244.47959391
2034,baseline,N_pop,1552617.91746692,1552598.07714645,1552642.16416194
2035,baseline,N_pop,1562676.03315345,1562656.08348426,1562700.71058131
2036,baseline,N_pop,1572376.95048056,1572357.113541,1572402.20626799
2037,baseline,N_pop,1581669.43729252,1581649.46087259,1581694.95294731
2038,baseline,N_pop,1590638.53598941,1590618.55396147,1590664.38410716
2039,baseline,N_pop,1599271.99841584,1599251.88755768,1599298.14349694
2040,baseline,N_pop,1607464.9103092,1607444.77408953,1607491.26842187
2041,baseline,N_pop,1615283.71774986,1615263.57519047,1615310.23047838
2042,baseline,N_pop,1622737.62625264,1622717.46025641,1622764.25181074
2043,baseline,N_pop,1629805.54041724,1629785.4611244,1629832.40256211
2044,baseline,N_pop,1636414.50422718,1636394.27903323,1636441.47637337
2045,baseline,N_pop,1642604.88325671,1642584.70198823,1642632.07160001
2046,baseline,N_pop,1648447.92215234,1648427.8096589,1648475.22185782
2047,baseline,N_pop,1653885.98398579,1653865.94963255,1653913.37754263
2048,baseline,N_pop,1658951.9468376,1658931.79994757,1658979.21920811
2049,baseline,N_pop,1663717.78572124,1663697.66933375,1663745.05689626
2050,baseline,N_pop,1668072.54256789,1668052.52207853,1668099.85667765
2023,ProgAnyDisease_AI,N_pop,1421760.45166231,1421743.79723614,1421774.99042576
2024,ProgAnyDisease_AI,N_pop,1434964.19851225,1434947.26972234,1434980.22968897
2025,ProgAnyDisease_AI,N_pop,1447947.36083372,1447929.99648805,1447964.58207489
2026,ProgAnyDisease_AI,N_pop,1460739.45942526,1460721.74200128,1460757.8250013
2027,ProgAnyDisease_AI,N_pop,1473196.83871519,1473178.76617384,1473216.21687139
2028,ProgAnyDisease_AI,N_pop,1485433.79479177,1485415.37662014,1485454.07439861
2029,ProgAnyDisease_AI,N_pop,1497380.88700811,1497362.17420836,1497401.97849595
2030,ProgAnyDisease_AI,N_pop,1509031.29595962,1509012.43927063,1509053.24518889
2031,ProgAnyDisease_AI,N_pop,1520427.15100268,1520408.32584384,1520449.97173314
2032,ProgAnyDisease_AI,N_pop,1531464.61506623,1531446.09850214,1531488.38229847
2033,ProgAnyDisease_AI,N_pop,1542237.34553827,1542220.0451365,1542262.99205515
2034,ProgAnyDisease_AI,N_pop,1552651.77385516,1552636.49902522,1552679.26335726
2035,ProgAnyDisease_AI,N_pop,1562734.86131097,1562723.29978477,1562763.73873406
2036,ProgAnyDisease_AI,N_pop,1572471.23617562,1572460.39201424,1572506.91597102
2037,ProgAnyDisease_AI,N_pop,1581806.9032378,1581790.1138045,1581854.88097481
2038,ProgAnyDisease_AI,N_pop,1590826.4915223,1590801.37776919,1590886.94297471
2039,ProgAnyDisease_AI,N_pop,1599517.89967297,1599480.09717216,1599588.50207345
2040,ProgAnyDisease_AI,N_pop,1607774.28832035,1607722.18473794,1607855.42743732
2041,ProgAnyDisease_AI,N_pop,1615661.61858583,1615596.71363823,1615759.27162621
2042,ProgAnyDisease_AI,N_pop,1623191.60913121,1623114.17322086,1623302.85264611
2043,ProgAnyDisease_AI,N_pop,1630344.89158688,1630252.01305324,1630467.59847548
2044,ProgAnyDisease_AI,N_pop,1637047.95510218,1636936.43678771,1637185.06043169
2045,ProgAnyDisease_AI,N_pop,1643338.20513798,1643207.80933434,1643491.92333873
2046,ProgAnyDisease_AI,N_pop,1649285.90405306,1649133.31752548,1649458.36658237
2047,ProgAnyDisease_AI,N_pop,1654833.30199414,1654658.66177819,1655027.55934915
2048,ProgAnyDisease_AI,N_pop,1660012.18362668,1659814.39409078,1660229.88066913
2049,ProgAnyDisease_AI,N_pop,1664892.972201,1664671.99495477,1665135.86933738
2050,ProgAnyDisease_AI,N_pop,1669366.61416151,1669118.74307518,1669633.81770379
2023,ProgInfecDisease_AI,N_pop,1421760.45166231,1421743.79723614,1421774.99042576
2024,ProgInfecDisease_AI,N_pop,1434964.19851225,1434947.26972234,1434980.22968897
2025,ProgInfecDisease_AI,N_pop,1447947.36083372,1447929.99648805,1447964.58207489
2026,ProgInfecDisease_AI,N_pop,1460739.45942526,1460721.74200128,1460757.8250013
2027,ProgInfecDisease_AI,N_pop,1473196.83871519,1473178.76617384,1473216.21687139
2028,ProgInfecDisease_AI,N_pop,1485433.79479177,1485415.37662014,1485454.07439861
2029,ProgInfecDisease_AI,N_pop,1497380.88700811,1497362.17420836,1497401.97849595
2030,ProgInfecDisease_AI,N_pop,1509031.29616667,1509012.43944457,1509053.24571645
2031,ProgInfecDisease_AI,N_pop,1520427.13696979,1520408.31595076,1520449.96013397
2032,ProgInfecDisease_AI,N_pop,1531464.40662885,1531445.84368615,1531488.18762591
2033,ProgInfecDisease_AI,N_pop,1542236.44417089,1542218.93310783,1542262.24685309
2034,ProgInfecDisease_AI,N_pop,1552648.96014216,1552633.31203682,1552676.8350178
2035,ProgInfecDisease_AI,N_pop,1562728.81853626,1562716.23396515,1562758.46843365
2036,ProgInfecDisease_AI,N_pop,1572459.39945664,1572448.59044355,1572500.28272359
2037,ProgInfecDisease_AI,N_pop,1581787.40389278,1581771.29544605,1581843.80258035
2038,ProgInfecDisease_AI,N_pop,1590795.41080252,1590773.09756876,1590870.14593736
2039,ProgInfecDisease_AI,N_pop,1599472.55334986,1599440.83226164,1599563.59370518
2040,ProgInfecDisease_AI,N_pop,1607713.41996088,1607669.74183849,1607820.80185471
2041,ProgInfecDisease_AI,N_pop,1615585.97698992,1615528.51110604,1615713.48075968
2042,ProgInfecDisease_AI,N_pop,1623100.55507935,1623028.10844074,1623251.48578984
2043,ProgInfecDisease_AI,N_pop,1630233.25566911,1630146.80670773,1630411.8194843
2044,ProgInfecDisease_AI,N_pop,1636912.28622901,1636810.4305461,1637119.5956358
2045,ProgInfecDisease_AI,N_pop,1643178.49988845,1643058.57204325,1643411.97003458
2046,ProgInfecDisease_AI,N_pop,1649101.00963432,1648961.58956469,1649355.16213431
2047,ProgInfecDisease_AI,N_pop,1654620.73736694,1654461.38908762,1654896.01058677
2048,ProgInfecDisease_AI,N_pop,1659771.18642249,1659590.24930042,1660066.4824045
2049,ProgInfecDisease_AI,N_pop,1664623.45341588,1664420.17527317,1664938.46954689
2050,ProgInfecDisease_AI,N_pop,1669065.79151989,1668839.82180505,1669400.48616002
2023,ProgClinDisease_AI,N_pop,1421760.45166231,1421743.79723614,1421774.99042576
2024,ProgClinDisease_AI,N_pop,1434964.19851225,1434947.26972234,1434980.22968897
2025,ProgClinDisease_AI,N_pop,1447947.36083372,1447929.99648805,1447964.58207489
2026,ProgClinDisease_AI,N_pop,1460739.45942526,1460721.74200128,1460757.8250013
2027,ProgClinDisease_AI,N_pop,1473196.83871519,1473178.76617384,1473216.21687139
2028,ProgClinDisease_AI,N_pop,1485433.79479177,1485415.37662014,1485454.07439861
2029,ProgClinDisease_AI,N_pop,1497380.88700811,1497362.17420836,1497401.97849595
