Year,Runtype,Indicator,medval,lowval,highval
2032,ProgClinDisease_AI,N_incDsDc,7227.05381877158,5849.15553012769,9032.12899046346
2033,ProgClinDisease_AI,N_incDsDc,7039.07613134193,5668.94342891758,8839.33377296481
2034,ProgClinDisease_AI,N_incDsDc,6855.04353656841,5498.44877667775,8654.13583121624
2035,ProgClinDisease_AI,N_incDsDc,6679.38631277986,5353.37801220533,8480.60735450676
2036,ProgClinDisease_AI,N_incDsDc,6531.27135512486,5226.07644384398,8325.11197751935
2037,ProgClinDisease_AI,N_incDsDc,6390.92703086601,5107.72862193223,8198.93767808799
2038,ProgClinDisease_AI,N_incDsDc,6273.98264902952,4997.8434463652,8096.22854107209
2039,ProgClinDisease_AI,N_incDsDc,6160.66093147752,4894.32312769664,8001.08459618299
2040,ProgClinDisease_AI,N_incDsDc,5994.95557483075,4754.1432567674,7859.04809944053
2041,ProgClinDisease_AI,N_incDsDc,5846.07563994322,4623.43915404424,7718.33647035192
2042,ProgClinDisease_AI,N_incDsDc,5735.58264694955,4514.59105794107,7607.63277808176
2043,ProgClinDisease_AI,N_incDsDc,5633.79230168311,4413.26134543349,7508.54206467793
2044,ProgClinDisease_AI,N_incDsDc,5543.04701181391,4322.47279542202,7418.45121540738
2045,ProgClinDisease_AI,N_incDsDc,5465.59735198265,4240.15940124835,7340.14002027007
2046,ProgClinDisease_AI,N_incDsDc,5387.47113324368,4157.96885121965,7259.23976000751
2047,ProgClinDisease_AI,N_incDsDc,5301.83431348885,4090.166955024,7183.59806622813
2048,ProgClinDisease_AI,N_incDsDc,5233.48824373038,4013.18763170554,7112.70831018892
2049,ProgClinDisease_AI,N_incDsDc,5170.32233689333,3947.58796826039,7046.80031511302
2050,ProgClinDisease_AI,N_incDsDc,5101.37082818249,3887.96940235091,6972.51182290243
2023,baseline,N_incDn,7586.29681148074,5186.09258540101,9988.11999818317
2024,baseline,N_incDn,7381.76156932116,5017.15184286404,9775.15369027074
2025,baseline,N_incDn,7191.16892557365,4851.89358102319,9582.5698526118
2026,baseline,N_incDn,7008.41490542416,4693.8344599017,9391.57423480386
2027,baseline,N_incDn,6835.51249475561,4541.66308433591,9215.70179663331
2028,baseline,N_incDn,6682.11711490177,4395.08957154162,9061.41363031733
2029,baseline,N_incDn,6521.53917647051,4255.14456317276,8901.16405478203
2030,baseline,N_incDn,6361.96428599628,4121.19442452399,8742.34856612798
2031,baseline,N_incDn,6213.73912694139,3992.91386770452,8594.08433596252
2032,baseline,N_incDn,6065.04317644973,3881.50145161527,8451.09302356199
2033,baseline,N_incDn,5940.72451857048,3771.42575377896,8313.3770198791
2034,baseline,N_incDn,5818.58993771084,3661.39937424694,8180.75869482725
2035,baseline,N_incDn,5700.16536788144,3570.71317453058,8052.91076451544
2036,baseline,N_incDn,5582.11397677033,3476.82611446779,7929.48874402905
2037,baseline,N_incDn,5469.04250822329,3383.32590997372,7810.33628762828
2038,baseline,N_incDn,5350.78641127835,3295.45786411444,7699.30435530884
2039,baseline,N_incDn,5247.34306075566,3211.23410208569,7593.29843035881
2040,baseline,N_incDn,5150.33924471695,3130.69100688812,7487.58910907448
2041,baseline,N_incDn,5056.99033692461,3053.22538762715,7385.95709788601
2042,baseline,N_incDn,4957.08355220578,2974.23803761684,7287.95692845824
2043,baseline,N_incDn,4871.65870661247,2896.79363997478,7193.40065783138
2044,baseline,N_incDn,4779.58231256015,2822.28565464421,7101.95118168927
2045,baseline,N_incDn,4696.06146108788,2750.38163568344,7013.38585234821
2046,baseline,N_incDn,4616.894195035,2681.12740356325,6927.55687832379
2047,baseline,N_incDn,4532.66793443082,2614.34295273813,6844.12785786785
2048,baseline,N_incDn,4454.69268161632,2551.03302889705,6763.0373459589
2049,baseline,N_incDn,4377.99803438601,2490.89535507355,6676.6031387374
2050,baseline,N_incDn,4309.62096894899,2431.70405304042,6596.38114925389
2023,ProgAnyDisease_AI,N_incDn,7586.2968114658,5186.09258538761,9988.11999816741
2024,ProgAnyDisease_AI,N_incDn,7381.76156927482,5017.15184285286,9775.15369026163
2025,ProgAnyDisease_AI,N_incDn,7191.16892553707,4851.89358101273,9582.56985260162
2026,ProgAnyDisease_AI,N_incDn,7008.41490541255,4693.83445989237,9391.57423480036
2027,ProgAnyDisease_AI,N_incDn,6835.51249474611,4541.66308432654,9215.70179662749
2028,ProgAnyDisease_AI,N_incDn,6682.11711489263,4395.08957153333,9061.41363029993
2029,ProgAnyDisease_AI,N_incDn,6521.53917646174,4255.14456316146,8901.16405477651
2030,ProgAnyDisease_AI,N_incDn,6207.23449708371,4028.67492299212,8515.97047386519
2031,ProgAnyDisease_AI,N_incDn,5891.61803938593,3785.64231163296,8106.72589141718
2032,ProgAnyDisease_AI,N_incDn,5571.8351884365,3538.10212478567,7696.79688570623
2033,ProgAnyDisease_AI,N_incDn,5236.33616897722,3296.89970090903,7273.37373722074
2034,ProgAnyDisease_AI,N_incDn,4887.34574275387,3059.67655818412,6841.82233073418
2035,ProgAnyDisease_AI,N_incDn,4665.48851404161,2889.80919011572,6591.40932751424
2036,ProgAnyDisease_AI,N_incDn,4451.39503894617,2736.90828457986,6356.07262490076
2037,ProgAnyDisease_AI,N_incDn,4256.14787797548,2597.29865166012,6117.89957675008
2038,ProgAnyDisease_AI,N_incDn,4085.52590705413,2475.16339096128,5887.37608340052
2039,ProgAnyDisease_AI,N_incDn,3928.54174853792,2359.20597820802,5685.42236668452
2040,ProgAnyDisease_AI,N_incDn,3408.81961634214,2048.3512696059,4990.1929763146
2041,ProgAnyDisease_AI,N_incDn,3217.84971368691,1903.08193427673,4772.39773326729
2042,ProgAnyDisease_AI,N_incDn,3043.41889716161,1781.0462047431,4563.88360912687
2043,ProgAnyDisease_AI,N_incDn,2881.31027556151,1674.63401551929,4366.19007195334
2044,ProgAnyDisease_AI,N_incDn,2741.36218231458,1582.85407925214,4181.99089877721
2045,ProgAnyDisease_AI,N_incDn,2612.69396393384,1501.62136236781,4013.5924274893
2046,ProgAnyDisease_AI,N_incDn,2492.5057085793,1429.15711728583,3859.56588122879
2047,ProgAnyDisease_AI,N_incDn,2384.98139523116,1364.00590534965,3719.0995846049
2048,ProgAnyDisease_AI,N_incDn,2289.03015033795,1305.23899777136,3590.65613992839
2049,ProgAnyDisease_AI,N_incDn,2201.97645542839,1252.07204082018,3472.93252842028
2050,ProgAnyDisease_AI,N_incDn,2119.99894774965,1203.80191274243,3364.66101045082
2023,ProgInfecDisease_AI,N_incDn,7586.2968114658,5186.09258538761,9988.11999816741
2024,ProgInfecDisease_AI,N_incDn,7381.76156927482,5017.15184285286,9775.15369026163
2025,ProgInfecDisease_AI,N_incDn,7191.16892553707,4851.89358101273,9582.56985260162
2026,ProgInfecDisease_AI,N_incDn,7008.41490541255,4693.83445989237,9391.57423480036
2027,ProgInfecDisease_AI,N_incDn,6835.51249474611,4541.66308432654,9215.70179662749
2028,ProgInfecDisease_AI,N_incDn,6682.11711489263,4395.08957153333,9061.41363029993
2029,ProgInfecDisease_AI,N_incDn,6521.53917646174,4255.14456316146,8901.16405477651
2030,ProgInfecDisease_AI,N_incDn,6345.94726088881,4095.26114236773,8714.35763713042
2031,ProgInfecDisease_AI,N_incDn,6135.27135011527,3908.01055491283,8481.57513286347
2032,ProgInfecDisease_AI,N_incDn,5895.06171324666,3709.20586192377,8204.86980060435
2033,ProgInfecDisease_AI,N_incDn,5636.44968036115,3509.46883412324,7905.83603511683
2034,ProgInfecDisease_AI,N_incDn,5368.38505279904,3312.1314983693,7615.32189984736
2035,ProgInfecDisease_AI,N_incDn,5109.4244155822,3133.15977980412,7333.70234979333
2036,ProgInfecDisease_AI,N_incDn,4893.91422582611,2979.23104361459,7081.30884465127
2037,ProgInfecDisease_AI,N_incDn,4699.70954745072,2840.60037948125,6839.67583569991
2038,ProgInfecDisease_AI,N_incDn,4529.38369797445,2717.12681968264,6622.00674556501
2039,ProgInfecDisease_AI,N_incDn,4375.44108424723,2605.665300352,6429.84236975708
2040,ProgInfecDisease_AI,N_incDn,4159.03755105631,2445.85598733047,6199.26694484669
2041,ProgInfecDisease_AI,N_incDn,3920.0365152242,2274.191148785,5898.69151044732
2042,ProgInfecDisease_AI,N_incDn,3707.11976155459,2130.65451643065,5618.39060162401
2043,ProgInfecDisease_AI,N_incDn,3528.27515261999,2008.50433147419,5374.72029297308
2044,ProgInfecDisease_AI,N_incDn,3365.57226846852,1903.6427604937,5183.6777120685
2045,ProgInfecDisease_AI,N_incDn,3234.21934429773,1812.03921639963,5017.25830054696
2046,ProgInfecDisease_AI,N_incDn,3111.40303090798,1730.7458724577,4868.94229216942
2047,ProgInfecDisease_AI,N_incDn,2999.53859919708,1657.95850840272,4735.56664671662
2048,ProgInfecDisease_AI,N_incDn,2894.73124591494,1592.25024920537,4614.66404074458
2049,ProgInfecDisease_AI,N_incDn,2797.48047450764,1531.02063195711,4503.56985921392
2050,ProgInfecDisease_AI,N_incDn,2706.27475533669,1474.26387285602,4400.67659041099
2023,ProgClinDisease_AI,N_incDn,7586.2968114658,5186.09258538761,9988.11999816741
2024,ProgClinDisease_AI,N_incDn,7381.76156927482,5017.15184285286,9775.15369026163
2025,ProgClinDisease_AI,N_incDn,7191.16892553707,4851.89358101273,9582.56985260162
2026,ProgClinDisease_AI,N_incDn,7008.41490541255,4693.83445989237,9391.57423480036
2027,ProgClinDisease_AI,N_incDn,6835.51249474611,4541.66308432654,9215.70179662749
2028,ProgClinDisease_AI,N_incDn,6682.11711489263,4395.08957153333,9061.41363029993
2029,ProgClinDisease_AI,N_incDn,6521.53917646174,4255.14456316146,8901.16405477651
2030,ProgClinDisease_AI,N_incDn,6365.66851053844,4126.76798999119,8746.13534717762
2031,ProgClinDisease_AI,N_incDn,6230.21525422321,4011.89672913348,8611.45843855559
2032,ProgClinDisease_AI,N_incDn,6109.858968807,3920.74333362354,8485.06952060836
2033,ProgClinDisease_AI,N_incDn,5995.92660717724,3822.23779854687,8365.33664528785
2034,ProgClinDisease_AI,N_incDn,5884.97304262828,3747.35730894419,8251.13768982199
2035,ProgClinDisease_AI,N_incDn,5777.49758226624,3668.59769581992,8136.37588768501
2036,ProgClinDisease_AI,N_incDn,5676.94955931914,3587.62361101772,8018.75506121494
2037,ProgClinDisease_AI,N_incDn,5573.39533632273,3504.33044968777,7916.7053516663
2038,ProgClinDisease_AI,N_incDn,5483.61188028051,3415.07289190602,7812.01301292124
2039,ProgClinDisease_AI,N_incDn,5385.97184989358,3328.60689090393,7710.37154101142
2040,ProgClinDisease_AI,N_incDn,5300.51320916508,3261.36950094748,7624.45058436039
2041,ProgClinDisease_AI,N_incDn,5223.35222082199,3205.12223546887,7545.02924811015
2042,ProgClinDisease_AI,N_incDn,5148.70070514529,3137.0400103541,7452.71626561094
2043,ProgClinDisease_AI,N_incDn,5065.96134073106,3068.41470679724,7357.71297549593
2044,ProgClinDisease_AI,N_incDn,4997.93189373253,3001.08707402376,7264.34322173562
2045,ProgClinDisease_AI,N_incDn,4927.82112481635,2934.76299812345,7181.9224959531
2046,ProgClinDisease_AI,N_incDn,4853.95793119748,2869.67520940058,7100.39955141251
2047,ProgClinDisease_AI,N_incDn,4784.58195404208,2805.7922100215,7019.79888125292
2048,ProgClinDisease_AI,N_incDn,4718.5546767315,2743.118455227,6942.68139079188
2049,ProgClinDisease_AI,N_incDn,4647.31810926696,2682.8454990647,6870.35601762904
2050,ProgClinDisease_AI,N_incDn,4583.30803582342,2624.19394161825,6798.66838629712
2023,baseline,N_mort,448.588061515684,423.516021797005,497.517072075588
2024,baseline,N_mort,435.644037056861,409.224138982627,485.865214996254
2025,baseline,N_mort,423.956043013732,395.23421573984,475.337223994954
2026,baseline,N_mort,413.085457899459,382.239735733815,465.721474790818
2027,baseline,N_mort,402.313543365045,370.063044503939,456.52177480272
2028,baseline,N_mort,392.060704518731,358.332047412263,447.675960551738
2029,baseline,N_mort,382.248373275452,347.142579073746,438.653300910615
2030,baseline,N_mort,372.948467307562,336.387127315442,430.751144918107
2031,baseline,N_mort,364.114015534267,326.176579892816,422.666238179512
2032,baseline,N_mort,355.700423488817,316.300176700989,414.945992754804
2033,baseline,N_mort,347.121571282103,306.566742032323,408.058364184308
2034,baseline,N_mort,339.512975077546,297.626281462255,401.570268783534
2035,baseline,N_mort,332.278742011357,288.867789829701,395.342195243866
2036,baseline,N_mort,325.381568829081,280.500689573119,389.355909903757
2037,baseline,N_mort,318.467457771245,272.493996466234,383.277490022736
2038,baseline,N_mort,311.652412761916,264.851538249068,377.353588162184
2039,baseline,N_mort,305.274659223476,257.516594615493,371.632064603457
2040,baseline,N_mort,299.461872473677,250.590517276236,366.114952013204
2041,baseline,N_mort,293.723145137309,243.876501778881,360.790733932633
2042,baseline,N_mort,288.223770805367,237.286117624988,355.655456301387
2043,baseline,N_mort,282.7416217069,230.936676055875,350.697373770576
2044,baseline,N_mort,277.511970539341,224.831370515432,345.907136027931
2045,baseline,N_mort,272.740916159085,219.069455667205,341.352449487653
2046,baseline,N_mort,268.108048101372,213.611480467167,336.97577424654
2047,baseline,N_mort,263.349027801411,208.364072181768,332.735527830414
2048,baseline,N_mort,258.6753082511,203.312057916237,328.620422247013
2049,baseline,N_mort,254.152274059194,198.412060246359,324.624453499413
2050,baseline,N_mort,249.873285555631,193.599312924994,320.75669475267
2023,ProgAnyDisease_AI,N_mort,448.588061515432,423.516021796485,497.517072074985
2024,ProgAnyDisease_AI,N_mort,435.644037056069,409.224138981981,485.865214994335
2025,ProgAnyDisease_AI,N_mort,423.956043012808,395.234215739073,475.337223994712
2026,ProgAnyDisease_AI,N_mort,413.085457896159,382.23973573349,465.721474790354
2027,ProgAnyDisease_AI,N_mort,402.313543362267,370.06304450363,456.521774802145
2028,ProgAnyDisease_AI,N_mort,392.0607045158,358.332047411484,447.675960549446
2029,ProgAnyDisease_AI,N_mort,382.248373272256,347.142579073148,438.653300909898
2030,ProgAnyDisease_AI,N_mort,372.002080725559,335.337344355791,429.674036167472
2031,ProgAnyDisease_AI,N_mort,359.625331007835,321.129643679997,418.362115439165
2032,ProgAnyDisease_AI,N_mort,345.111995404569,305.325859551573,404.163473568209
2033,ProgAnyDisease_AI,N_mort,329.613528086471,288.837198601217,387.808409042048
2034,ProgAnyDisease_AI,N_mort,312.680726689243,271.566042002165,370.622213060649
2035,ProgAnyDisease_AI,N_mort,295.931156641965,254.837189783541,354.83295147992
2036,ProgAnyDisease_AI,N_mort,280.766628357608,240.187627330177,338.938412857325
2037,ProgAnyDisease_AI,N_mort,267.160157641475,227.074924415377,324.571995675301
2038,ProgAnyDisease_AI,N_mort,255.049996063256,215.183869170742,312.209840793559
2039,ProgAnyDisease_AI,N_mort,244.103434313455,204.091459239122,300.16964281823
2040,ProgAnyDisease_AI,N_mort,231.583199787556,191.525252548088,286.923609414867
2041,ProgAnyDisease_AI,N_mort,216.022256910821,176.209471697773,269.786469686424
2042,ProgAnyDisease_AI,N_mort,202.385946244069,163.012921074592,253.564708826859
2043,ProgAnyDisease_AI,N_mort,190.007912099394,151.487906966187,238.916855459115
2044,ProgAnyDisease_AI,N_mort,179.225069341532,141.568723963347,226.866069351642
2045,ProgAnyDisease_AI,N_mort,168.817262673538,132.819872867663,216.282056195198
2046,ProgAnyDisease_AI,N_mort,159.696082615994,125.133934344039,206.46343083194
2047,ProgAnyDisease_AI,N_mort,151.439846155758,118.238442412676,197.615806005967
2048,ProgAnyDisease_AI,N_mort,144.194422841705,112.032478024911,189.602217641943
2049,ProgAnyDisease_AI,N_mort,138.031297284623,106.432334127927,182.306548567416
2050,ProgAnyDisease_AI,N_mort,132.147768320445,101.363787949953,175.514782656368
2023,ProgInfecDisease_AI,N_mort,448.588061515432,423.516021796485,497.517072074985
2024,ProgInfecDisease_AI,N_mort,435.644037056069,409.224138981981,485.865214994335
2025,ProgInfecDisease_AI,N_mort,423.956043012808,395.234215739073,475.337223994712
2026,ProgInfecDisease_AI,N_mort,413.085457896159,382.23973573349,465.721474790354
2027,ProgInfecDisease_AI,N_mort,402.313543362267,370.06304450363,456.521774802145
2028,ProgInfecDisease_AI,N_mort,392.0607045158,358.332047411484,447.675960549446
2029,ProgInfecDisease_AI,N_mort,382.248373272256,347.142579073148,438.653300909898
2030,ProgInfecDisease_AI,N_mort,372.000144186164,335.330627615691,429.672991955316
2031,ProgInfecDisease_AI,N_mort,359.734109837405,321.131900355451,418.425374487777
2032,ProgInfecDisease_AI,N_mort,345.28713611297,305.499231935816,404.408312911147
2033,ProgInfecDisease_AI,N_mort,330.497289041754,289.583763202002,389.120530391102
2034,ProgInfecDisease_AI,N_mort,314.960667344847,273.233522920043,373.107929802133
2035,ProgInfecDisease_AI,N_mort,299.260877108437,257.829119213662,358.595754964243
2036,ProgInfecDisease_AI,N_mort,286.048292605803,244.836695185642,344.904242432868
2037,ProgInfecDisease_AI,N_mort,274.496231716706,233.283238916249,332.929163549639
2038,ProgInfecDisease_AI,N_mort,264.584349433877,222.846245375595,323.06801879081
2039,ProgInfecDisease_AI,N_mort,254.952306263999,213.150120276985,313.335169342873
2040,ProgInfecDisease_AI,N_mort,244.58645768603,201.559118658057,302.291855066144
2041,ProgInfecDisease_AI,N_mort,230.532029878731,186.720994786487,287.34811672467
2042,ProgInfecDisease_AI,N_mort,217.442310060544,174.84843107004,273.267007515627
2043,ProgInfecDisease_AI,N_mort,206.406313459868,164.203797127479,261.118438933087
2044,ProgInfecDisease_AI,N_mort,196.576750421063,155.109481402609,250.708474957433
2045,ProgInfecDisease_AI,N_mort,187.920621595105,147.304290065387,241.593596192739
2046,ProgInfecDisease_AI,N_mort,180.562729607352,140.368625596628,233.658428508031
2047,ProgInfecDisease_AI,N_mort,174.149565684165,134.1398691967,226.550781032668
2048,ProgInfecDisease_AI,N_mort,167.830014186439,128.275936949646,219.90051010947
2049,ProgInfecDisease_AI,N_mort,162.054903979465,122.88028253133,213.723552967764
2050,ProgInfecDisease_AI,N_mort,156.625767079864,117.945900525382,208.046848001926
2023,ProgClinDisease_AI,N_mort,448.588061515432,423.516021796485,497.517072074985
2024,ProgClinDisease_AI,N_mort,435.644037056069,409.224138981981,485.865214994335
2025,ProgClinDisease_AI,N_mort,423.956043012808,395.234215739073,475.337223994712
2026,ProgClinDisease_AI,N_mort,413.085457896159,382.23973573349,465.721474790354
2027,ProgClinDisease_AI,N_mort,402.313543362267,370.06304450363,456.521774802145
2028,ProgClinDisease_AI,N_mort,392.0607045158,358.332047411484,447.675960549446
2029,ProgClinDisease_AI,N_mort,382.248373272256,347.142579073148,438.653300909898
2030,ProgClinDisease_AI,N_mort,372.105952100138,335.511491661343,429.813172806802
2031,ProgClinDisease_AI,N_mort,360.724774232407,322.515900756207,419.413043877248
2032,ProgClinDisease_AI,N_mort,348.622205659255,309.416907882552,407.836822009549
2033,ProgClinDisease_AI,N_mort,336.44104980672,296.581728488872,395.67724842022
2034,ProgClinDisease_AI,N_mort,324.110362660274,284.563004567867,383.457319557119
2035,ProgClinDisease_AI,N_mort,313.467974518261,273.883422446123,372.518280359508
2036,ProgClinDisease_AI,N_mort,304.457489996758,265.191825115583,364.152990262941
2037,ProgClinDisease_AI,N_mort,297.554772550631,257.953659090686,357.406509166014
2038,ProgClinDisease_AI,N_mort,291.609846749099,251.569721887443,351.561700470029
2039,ProgClinDisease_AI,N_mort,286.454585200138,245.082133485668,346.235611874802
2040,ProgClinDisease_AI,N_mort,278.449858238779,237.108133203992,339.302007958627
2041,ProgClinDisease_AI,N_mort,267.929354084577,226.114836707493,327.413975934287
2042,ProgClinDisease_AI,N_mort,259.584094791501,218.143209597492,318.137050718413
2043,ProgClinDisease_AI,N_mort,253.043751517818,211.449334712705,311.862647861793
2044,ProgClinDisease_AI,N_mort,248.830885958134,206.060297063174,307.055561747411
2045,ProgClinDisease_AI,N_mort,244.728302022317,201.541755788306,303.341605648119
2046,ProgClinDisease_AI,N_mort,241.864681094857,197.339257152317,300.403909286274
2047,ProgClinDisease_AI,N_mort,239.154307690574,193.444979444645,297.91026305596
2048,ProgClinDisease_AI,N_mort,236.486516537256,189.82187527465,295.822713550296
2049,ProgClinDisease_AI,N_mort,234.004992529143,186.392579774994,293.995167756189
2050,ProgClinDisease_AI,N_mort,231.562112302691,183.091959103519,292.493723704658
2023,baseline,N_pop,1421760.48335985,1421736.35343398,1421772.75672762
2024,baseline,N_pop,1434964.32476769,1434939.46194257,1434977.40947752
2025,baseline,N_pop,1447947.34371111,1447921.77329311,1447961.35961263
2026,baseline,N_pop,1460738.93676781,1460712.84527613,1460754.15553725
2027,baseline,N_pop,1473196.14489338,1473169.22190988,1473212.05384403
2028,baseline,N_pop,1485432.91339845,1485405.22838125,1485449.56220458
2029,baseline,N_pop,1497379.83779599,1497351.79719825,1497397.18289923
2030,baseline,N_pop,1509030.03827725,1509001.27148774,1509048.08827579
2031,baseline,N_pop,1520424.16353673,1520395.03294213,1520442.92971561
2032,baseline,N_pop,1531456.36456856,1531426.88698883,1531475.89082698
2033,baseline,N_pop,1542218.88501003,1542188.6081721,1542239.01104791
2034,baseline,N_pop,1552615.72521935,1552584.88410068,1552636.52301496
2035,baseline,N_pop,1562673.52505021,1562642.11207976,1562695.02886335
2036,baseline,N_pop,1572374.23473498,1572342.37247995,1572396.49160655
2037,baseline,N_pop,1581666.3175223,1581634.06876951,1581689.20648063
2038,baseline,N_pop,1590635.22212063,1590602.60218994,1590658.60877661
2039,baseline,N_pop,1599268.58890042,1599235.52696327,1599292.3547908
2040,baseline,N_pop,1607461.10459855,1607427.88450324,1607485.44016037
2041,baseline,N_pop,1615279.53663862,1615246.14121497,1615304.36177265
2042,baseline,N_pop,1622733.15039919,1622699.51465126,1622758.46005468
2043,baseline,N_pop,1629800.98796186,1629767.06948517,1629826.71195219
2044,baseline,N_pop,1636409.7161942,1636375.5917055,1636435.90350913
2045,baseline,N_pop,1642599.9254254,1642565.6314455,1642626.62421114
2046,baseline,N_pop,1648442.69965888,1648408.26974926,1648469.81345886
2047,baseline,N_pop,1653880.60799834,1653845.95548943,1653908.0084484
2048,baseline,N_pop,1658946.28890558,1658911.36669036,1658973.89352101
2049,baseline,N_pop,1663711.99877346,1663676.81211504,1663739.77832805
2050,baseline,N_pop,1668066.64711079,1668031.24696335,1668094.67970166
2023,ProgAnyDisease_AI,N_pop,1421760.48335985,1421736.35343399,1421772.75672762
2024,ProgAnyDisease_AI,N_pop,1434964.32476769,1434939.46194258,1434977.40947753
2025,ProgAnyDisease_AI,N_pop,1447947.34371112,1447921.77329311,1447961.35961263
2026,ProgAnyDisease_AI,N_pop,1460738.93676782,1460712.84527613,1460754.15553725
2027,ProgAnyDisease_AI,N_pop,1473196.14489339,1473169.22190988,1473212.05384404
2028,ProgAnyDisease_AI,N_pop,1485432.91339845,1485405.22838126,1485449.56220459
2029,ProgAnyDisease_AI,N_pop,1497379.837796,1497351.79719825,1497397.18289924
2030,ProgAnyDisease_AI,N_pop,1509030.22530171,1509001.46398355,1509048.28526018
2031,ProgAnyDisease_AI,N_pop,1520426.78501083,1520397.48094246,1520445.98348891
2032,ProgAnyDisease_AI,N_pop,1531465.91330546,1531436.57374894,1531486.50078498
2033,ProgAnyDisease_AI,N_pop,1542241.78285596,1542212.84480768,1542264.16621415
2034,ProgAnyDisease_AI,N_pop,1552660.86238962,1552632.92608932,1552685.90506393
2035,ProgAnyDisease_AI,N_pop,1562751.45256936,1562723.09495839,1562777.28650188
2036,ProgAnyDisease_AI,N_pop,1572494.07770541,1572462.71509957,1572528.64690606
2037,ProgAnyDisease_AI,N_pop,1581836.75018376,1581793.20471344,1581880.57855688
2038,ProgAnyDisease_AI,N_pop,1590862.49476357,1590804.81174259,1590920.84367644
2039,ProgAnyDisease_AI,N_pop,1599559.34945898,1599485.00230655,1599634.57547916
2040,ProgAnyDisease_AI,N_pop,1607816.05740247,1607728.31719461,1607916.99948273
2041,ProgAnyDisease_AI,N_pop,1615707.48329377,1615604.1907861,1615837.82000775
2042,ProgAnyDisease_AI,N_pop,1623244.52508185,1623122.07030715,1623409.31135839
2043,ProgAnyDisease_AI,N_pop,1630405.28053561,1630260.71617141,1630606.36377709
2044,ProgAnyDisease_AI,N_pop,1637112.21629418,1636945.66044056,1637352.99398275
2045,ProgAnyDisease_AI,N_pop,1643409.75312123,1643217.62643548,1643688.30424006
2046,ProgAnyDisease_AI,N_pop,1649363.64607864,1649146.07046363,1649680.62495004
2047,ProgAnyDisease_AI,N_pop,1654915.51382126,1654671.47044463,1655273.80135439
2048,ProgAnyDisease_AI,N_pop,1660098.8967237,1659826.12350875,1660505.5407594
2049,ProgAnyDisease_AI,N_pop,1664982.43405446,1664684.33170688,1665440.85714869
2050,ProgAnyDisease_AI,N_pop,1669457.73275118,1669133.27933234,1669962.68373655
2023,ProgInfecDisease_AI,N_pop,1421760.48335985,1421736.35343399,1421772.75672762
2024,ProgInfecDisease_AI,N_pop,1434964.32476769,1434939.46194258,1434977.40947753
2025,ProgInfecDisease_AI,N_pop,1447947.34371112,1447921.77329311,1447961.35961263
2026,ProgInfecDisease_AI,N_pop,1460738.93676782,1460712.84527613,1460754.15553725
2027,ProgInfecDisease_AI,N_pop,1473196.14489339,1473169.22190988,1473212.05384404
2028,ProgInfecDisease_AI,N_pop,1485432.91339845,1485405.22838126,1485449.56220459
2029,ProgInfecDisease_AI,N_pop,1497379.837796,1497351.79719825,1497397.18289924
2030,ProgInfecDisease_AI,N_pop,1509030.22632057,1509001.46487851,1509048.28631171
2031,ProgInfecDisease_AI,N_pop,1520426.80120881,1520397.47182949,1520445.99266859
2032,ProgInfecDisease_AI,N_pop,1531465.80452714,1531436.36759987,1531486.40029434
2033,ProgInfecDisease_AI,N_pop,1542241.22956457,1542212.05786601,1542263.93967265
2034,ProgInfecDisease_AI,N_pop,1552659.07999441,1552630.91466393,1552684.24408991
2035,ProgInfecDisease_AI,N_pop,1562747.65027548,1562717.75626956,1562774.46735915
2036,ProgInfecDisease_AI,N_pop,1572486.46975905,1572451.82721611,1572519.44618254
2037,ProgInfecDisease_AI,N_pop,1581822.69863071,1581775.15238717,1581865.7951212
2038,ProgInfecDisease_AI,N_pop,1590838.97224234,1590776.44682353,1590899.26532281
2039,ProgInfecDisease_AI,N_pop,1599527.53146557,1599445.45769568,1599604.33854595
2040,ProgInfecDisease_AI,N_pop,1607777.07673141,1607675.07144523,1607874.30618013
2041,ProgInfecDisease_AI,N_pop,1615658.77755602,1615534.64345063,1615781.68450842
2042,ProgInfecDisease_AI,N_pop,1623183.99430894,1623035.12250431,1623333.32011008
2043,ProgInfecDisease_AI,N_pop,1630326.7340814,1630155.30345186,1630509.71716359
2044,ProgInfecDisease_AI,N_pop,1637016.3609531,1636820.00202256,1637236.64661238
2045,ProgInfecDisease_AI,N_pop,1643291.47581125,1643069.12173139,1643551.897397
2046,ProgInfecDisease_AI,N_pop,1649224.35284116,1648973.51407142,1649525.00600122
2047,ProgInfecDisease_AI,N_pop,1654753.16712197,1654474.06345553,1655094.26473699
2048,ProgInfecDisease_AI,N_pop,1659918.58326713,1659603.5994116,1660294.63433424
2049,ProgInfecDisease_AI,N_pop,1664786.86585521,1664434.10828866,1665197.89256864
2050,ProgInfecDisease_AI,N_pop,1669243.19688617,1668854.23028078,1669692.41252259
2023,ProgClinDisease_AI,N_pop,1421760.48335985,1421736.35343399,1421772.75672762
2024,ProgClinDisease_AI,N_pop,1434964.32476769,1434939.46194258,1434977.40947753
2025,ProgClinDisease_AI,N_pop,1447947.34371112,1447921.77329311,1447961.35961263
2026,ProgClinDisease_AI,N_pop,1460738.93676782,1460712.84527613,1460754.15553725
2027,ProgClinDisease_AI,N_pop,1473196.14489339,1473169.22190988,1473212.05384404
2028,ProgClinDisease_AI,N_pop,1485432.91339845,1485405.22838126,1485449.56220459
