uid,nhits,clinsub,eta,infclr,infnon,infsub,k_dxA0,k_infA0,k_mortA0,k_progA0,kappa,lambda,multiplier,muTB,nonrec,nonsub,p,r,relnon,relsub,subclin,subnon
c9e65c02bee370ba53dafa39d06e27c7,14,0.603264906,0.920605904,1.012533581,0.219642205,0.019967403,0.58355138,0.828298428,1.105282316,0.727411141,0.052974922,0.004546599,0.620042508,0.20267406,0.215059922,0.254763062,0.141027119,3.270941312,0.008338009,0.005140945,1.369870452,1.993012407
fdfc35769e2f6443ac32bd48207ee85c,14,0.598635507,0.885048349,0.952707337,0.221270197,0.01681471,0.576150735,0.840388484,1.091527409,0.717398828,0.052006097,0.004523016,0.685909829,0.205537757,0.214512289,0.252072591,0.145331311,3.284639142,0.008653493,0.005010558,1.304101691,2.012117787
b2f0832c1f7b53f72ea92ea30a6621e2,14,0.608346413,0.879982684,0.990088408,0.215452751,0.021068715,0.566445505,0.844002728,1.09771195,0.729172708,0.053216493,0.004453167,0.663310328,0.193963093,0.213846997,0.253701452,0.14568119,3.277362973,0.008625408,0.004980328,1.318285339,2.001318051
e2f7dd21bd2b4ec756ca1714c54768a8,14,0.607484045,0.9635339,0.939482239,0.21963684,0.019146377,0.571435114,0.840499976,1.097442375,0.735763287,0.052928362,0.004461033,0.680750203,0.193228337,0.214596283,0.253799076,0.142748803,3.291946563,0.008585925,0.005070516,1.344746816,1.998402705
1318fcb9307efae10dcde603effc7a24,14,0.607955532,0.94456425,1.008689722,0.219154606,0.020364036,0.585491057,0.826836485,1.097590944,0.724592247,0.052471657,0.004582379,0.621797522,0.19747115,0.215022865,0.255011175,0.141627486,3.281635604,0.008354909,0.005097179,1.378962942,1.99025164
83b738707de963e41ee76f0b1a17c97d,14,0.601526143,0.810741237,0.983116611,0.226437793,0.034572309,0.53845153,0.834117282,1.103188228,0.683466722,0.052498225,0.003981799,0.59815723,0.206164777,0.209382525,0.258314876,0.141130517,3.363718138,0.009223034,0.005637272,1.16522291,1.945754626
d1140718e29ce231f8c3f885c59d3c22,14,0.609672627,0.890472711,0.99628123,0.215764154,0.020859637,0.565194378,0.84401527,1.096226206,0.729760644,0.052884746,0.004500079,0.66295737,0.194219482,0.214156791,0.253875031,0.14526948,3.288051329,0.008615195,0.004945453,1.327792375,1.999868526
82ae1f0928bbd1d35ca02ad38bd2931d,14,0.611943318,0.955006854,0.98378077,0.217093962,0.018241292,0.566928981,0.835149542,1.097589047,0.734571959,0.052761369,0.004589381,0.656465621,0.188774249,0.214502205,0.253730355,0.144388976,3.304067451,0.008583471,0.00499103,1.378678163,2.002225103
925f9cc08fc2c36d8e5ade2a787a6d91,14,0.611002533,0.877428398,0.983096347,0.216258209,0.020161032,0.567115289,0.852541866,1.097029357,0.733586289,0.051303735,0.004467828,0.681369972,0.187311034,0.2147665,0.254299626,0.143890972,3.285942289,0.008664556,0.004935395,1.309830326,2.012363782
a31c2f39169a9b26ecb2db67a721a7a1,14,0.596310237,0.941196804,0.997121215,0.224599714,0.021286246,0.58259638,0.811921556,1.091178402,0.688586076,0.049867779,0.004724648,0.602239843,0.205447597,0.212859478,0.253200394,0.14296506,3.270925892,0.008472609,0.00504682,1.30572227,1.990840831
9735fd70ca027616d1437742c19addf1,14,0.609134175,0.773124653,1.026757817,0.226053651,0.032463077,0.546487876,0.832109341,1.097197883,0.682569187,0.052909807,0.004269157,0.592277967,0.191366897,0.213072541,0.257856348,0.142946789,3.326469873,0.009269409,0.005381402,1.14697693,1.969228917
de8e6d6bf8d14ab492c334d8fc98801a,14,0.60474227,0.947076919,1.011902435,0.219724109,0.020400795,0.584878959,0.82534408,1.097099071,0.725872484,0.052857335,0.004561992,0.626338261,0.19776725,0.215056008,0.254581198,0.141068762,3.273918528,0.008303348,0.005118315,1.378004413,1.990590369
2fbde9f01c375641d1f08e2fc9cdcde0,14,0.610286824,0.945842578,0.991187295,0.216573839,0.0181788,0.569934636,0.841882405,1.096180514,0.731374524,0.051737076,0.004601977,0.660817601,0.18749752,0.214573998,0.253678482,0.144321295,3.297851103,0.008661707,0.004977626,1.374444668,2.000567289
ca930a55628141340744c57cfd3095bd,14,0.623344575,0.804848316,0.986349394,0.2141759,0.017280068,0.534761509,0.84701791,1.092804629,0.778257563,0.052943115,0.004379892,0.763962202,0.187845706,0.212833444,0.2554779,0.154089817,3.282757712,0.008339987,0.004691042,1.268488682,2.020006056
6754adb0650a9cdd082841c3e0f7e58e,14,0.613154029,0.794743862,1.001005781,0.228226572,0.025904512,0.574964743,0.809872619,1.091753935,0.679910816,0.051690349,0.00460571,0.575856688,0.191301829,0.216174543,0.255738444,0.144504351,3.231727879,0.009126059,0.005109943,1.145102025,1.985531956
b964179e9563b8469a48e62b25ad962c,14,0.611967552,0.958046977,0.978321003,0.216949707,0.018382277,0.567654558,0.834601277,1.097253108,0.734165683,0.05264674,0.004604547,0.652991115,0.18922386,0.214506628,0.253922539,0.143881946,3.303005178,0.008564898,0.005022518,1.372126098,2.003122296
0826c794e8324a2e93bafd87e00bb158,14,0.611216852,0.931556845,0.995596963,0.215927849,0.018060626,0.57117725,0.84649592,1.097120071,0.729131214,0.051312317,0.004580933,0.659561881,0.187699316,0.214446535,0.253524225,0.143712315,3.299443658,0.008634398,0.004914709,1.378754513,2.00338603
ebf27b05cdca022b2a9ce633f96685c7,14,0.603762194,0.927048687,1.011540461,0.219685893,0.020119633,0.583017611,0.826814479,1.10229272,0.725035445,0.052773432,0.004547817,0.619397404,0.201288043,0.215096787,0.255028601,0.140201318,3.277196981,0.008325489,0.005134923,1.383551335,1.993966755
b9aece4ac654f515242d32fde09e09b6,14,0.622406201,0.855102125,1.028769308,0.229035057,0.028910943,0.548010848,0.819964927,1.084695743,0.70697896,0.054431785,0.004437571,0.616361538,0.193540428,0.213231951,0.255752218,0.153117033,3.283954249,0.008751669,0.004994998,1.191180864,1.971939928
eab965636c851faee71c497aad805a61,14,0.609814371,0.941033113,0.991163478,0.216785161,0.01829244,0.570197065,0.843111857,1.096333126,0.729774981,0.051885344,0.004605285,0.662491328,0.187681162,0.214651065,0.253689377,0.14401447,3.302257483,0.008658373,0.004955253,1.37288839,1.999877639
1c93a6070e74cf48c1c05ffd0af085fe,14,0.599739976,0.760082982,1.05632095,0.226817205,0.01322955,0.61284252,0.804345676,1.084474841,0.690329841,0.050337212,0.005026299,0.635801026,0.211694778,0.219139396,0.252967855,0.14392422,3.178314445,0.008520672,0.004709742,1.250620956,2.019921353
fa07ab41f8d31c3b68f709c3aff39a68,14,0.611484135,0.888427211,0.976411816,0.215535714,0.019742,0.563026309,0.840584675,1.099156125,0.732462771,0.050825913,0.004504018,0.657519504,0.185211643,0.215048314,0.254416973,0.143444092,3.276789365,0.008616606,0.004988732,1.333955932,2.01208637
7f127b1d69f3c87e0eaad12acd683c2a,14,0.602593064,0.883005077,1.07025303,0.226411705,0.018735875,0.599882382,0.804174582,1.086032802,0.685568579,0.051544479,0.004893855,0.575023435,0.20198574,0.218660926,0.25347885,0.142283956,3.23764581,0.008323775,0.004918917,1.3460275,1.996060323
883ecf82090b7e95140d18d7c88b6df0,14,0.608241886,0.898473693,0.989333773,0.219519025,0.016872168,0.580247371,0.83321462,1.095193742,0.715937432,0.05040205,0.004679279,0.633706143,0.192297427,0.216170879,0.253051275,0.144082273,3.267422305,0.008715055,0.004862032,1.329726286,2.009968222
ba2f75e1491b09b63b5f100247f7c8c5,14,0.596050394,0.915959642,0.943762452,0.222633392,0.016132226,0.585159748,0.829288149,1.091024728,0.708900466,0.051074777,0.004607541,0.658916922,0.209925217,0.214074896,0.251629724,0.144407678,3.263310697,0.00850243,0.005057643,1.30691148,2.00718306
b2eae2e682cb41909811c65b2daa13f6,14,0.607140155,0.93828237,1.018826981,0.219228342,0.019919099,0.582179945,0.823730546,1.10051554,0.722371994,0.051552041,0.004609431,0.625070689,0.1959127,0.215274916,0.255218596,0.140641106,3.274973925,0.008369678,0.005022762,1.375379269,1.993856405
da51e55bd0a0f3c2588e5c7d1ae4c425,14,0.594531697,0.912471242,1.029410711,0.228852255,0.015871053,0.622433415,0.785641687,1.090270113,0.678675264,0.050289485,0.00493091,0.544054583,0.217559595,0.218618916,0.253516371,0.140116525,3.207405329,0.008216782,0.005055194,1.367732786,2.002027243
28e98609ac43e8ad8109264590560374,14,0.608103484,0.760772483,0.93105033,0.224106266,0.019075444,0.523139473,0.832624058,1.071801578,0.727337903,0.052063333,0.004479904,0.789449706,0.202608009,0.210467912,0.251410767,0.158211696,3.298046163,0.009004843,0.004737159,1.108064384,2.012936856
71729e290f735134fd92a60b10c50a7f,14,0.604512648,0.843498699,0.968657114,0.220870139,0.019181094,0.555433224,0.837748786,1.094297309,0.725919257,0.05137371,0.004428989,0.677841401,0.198012658,0.214798242,0.252486281,0.14584569,3.295074825,0.008596396,0.004927464,1.266620308,2.020385494
3f4104713fe9450f2b8f2b5fd1afef5d,14,0.604749647,0.983403089,0.944858746,0.221254159,0.023888365,0.601145672,0.839320281,1.092842783,0.721971623,0.051033735,0.004521222,0.619151242,0.210834395,0.212269224,0.250652726,0.156411504,3.243394533,0.008359248,0.004972755,1.284232386,1.989820166
d62e71abf6b4d554a24e731c0d46b4d0,14,0.606726241,0.966071248,0.945505195,0.219575071,0.019461853,0.577559902,0.832600758,1.099045024,0.717211036,0.051860877,0.004516062,0.632072366,0.19576614,0.213960591,0.254403506,0.140506632,3.280560502,0.008609467,0.005171868,1.36279534,1.997598611
df21d1ed40404ccdf55fdc80aa6d3146,14,0.610500937,0.927953482,0.990052041,0.21612232,0.018017249,0.570236042,0.845647601,1.09654487,0.729256221,0.051615998,0.004583109,0.656485672,0.18813718,0.21449519,0.253559688,0.143192835,3.297718147,0.008617054,0.004917887,1.38173903,2.004331288
f4e4b41457277c6a45b7fe6bab85f3b7,14,0.614754172,0.856027063,0.976146191,0.214824463,0.017056051,0.574245453,0.83974739,1.111890872,0.756133522,0.052469215,0.004475051,0.694103991,0.19069428,0.216567749,0.256889373,0.143053662,3.245334182,0.008477737,0.004990378,1.322273252,2.012919086
e76c50b98f53be2fce60c8f36ed64f9b,14,0.620694833,0.81686777,1.095464106,0.221895739,0.026509874,0.593375722,0.815351359,1.097017754,0.713652443,0.049209905,0.004623685,0.55289162,0.190349244,0.218764894,0.257813059,0.147410052,3.207932215,0.008083702,0.004818207,1.275689729,1.995504188
c51a1d35ec47af55011e36345273f0f9,14,0.608651069,0.751278419,1.03371435,0.229300261,0.031878483,0.554999401,0.822157974,1.093501288,0.668723047,0.052770548,0.004381531,0.573620015,0.194152917,0.214347321,0.257087111,0.143030466,3.302301485,0.009251354,0.005325442,1.121580881,1.972604546
567279fbf66fb0d3455fcc5e8992c774,14,0.60764129,0.948757283,0.941701587,0.219344062,0.019176741,0.571376006,0.839805019,1.098113295,0.735232142,0.053402008,0.004436373,0.67290336,0.194173131,0.215011507,0.253613411,0.142646964,3.29771123,0.00865574,0.005166099,1.347686283,1.998011214
02dfe50389f5e48f37f5118c09f73a0c,14,0.608191069,0.828816079,0.990553971,0.228482909,0.027574737,0.565699733,0.816482441,1.090919147,0.67405721,0.051304347,0.004529024,0.581354597,0.194713773,0.214756932,0.255443771,0.142935195,3.275197818,0.009035945,0.00522579,1.160754412,1.985027033
e7af74c3da47b3a9892b2fa4530f9c2b,14,0.610158478,0.922755606,0.979290815,0.215373791,0.018131095,0.566775372,0.845097147,1.093452066,0.731520195,0.051317628,0.004560566,0.652442902,0.18563335,0.214931798,0.253485719,0.143625962,3.301423363,0.008601946,0.004917844,1.362327058,2.013342328
5ea7e6a1b568cf4311b760aaf53b8422,14,0.613072561,0.870568654,0.981888178,0.216090753,0.020603946,0.560352987,0.844727829,1.09875505,0.733151228,0.05151181,0.004499048,0.665002288,0.187864204,0.215542945,0.254297109,0.143778718,3.274843583,0.008695588,0.004886191,1.30617403,2.013669257
0214af298731f8c8bc8c20c1c647cbb5,14,0.619295382,0.859628258,0.980163887,0.219034767,0.02373141,0.591200672,0.821037996,1.105682348,0.697375598,0.046124476,0.00472351,0.538524356,0.180991963,0.219025731,0.254279888,0.147515745,3.180469475,0.008681435,0.004787526,1.246700797,2.026025622
4ea9ef94bf71c5dae4c170bde0b17db1,14,0.625609202,0.818677721,0.96740474,0.210563887,0.017190652,0.528741477,0.858311781,1.101208849,0.805664031,0.054060832,0.004160875,0.806304479,0.188847068,0.210690105,0.257090885,0.154415379,3.294129214,0.008109667,0.00480145,1.285370951,2.010506737
202f01bd6e06ac35917d83adf5e1bd59,14,0.598960204,0.949969926,0.983444472,0.221555944,0.019960246,0.585795785,0.822097536,1.105579414,0.733883753,0.052809359,0.004367895,0.648510503,0.211902453,0.212945366,0.25506691,0.142039784,3.290735336,0.007821513,0.005264345,1.378437628,1.975253606
61e4dde0a404569649778b1fcdb07253,14,0.616501347,0.780888661,0.9608731,0.217669341,0.023288321,0.503844148,0.853726141,1.081784863,0.747811671,0.05340341,0.004194685,0.769146788,0.192034452,0.209733257,0.253891085,0.154887678,3.350711837,0.008975774,0.004805977,1.178188923,2.004339759
eb33c5db8701875e32471bb58872a200,14,0.6023791,0.923861568,0.93506256,0.221115035,0.015906156,0.58426041,0.826446448,1.099308459,0.732110619,0.052561437,0.004524502,0.675950154,0.20550026,0.214686243,0.253172437,0.143836933,3.254650764,0.008438125,0.00506581,1.325121569,2.011030484
bcc0feb212e0dd3a3074b85d2706145c,14,0.599833975,0.852267036,0.971967034,0.221021179,0.017909059,0.571508831,0.8399433,1.091657735,0.718764277,0.053708582,0.004479411,0.66907024,0.206105317,0.215002128,0.252452295,0.146260324,3.289957239,0.008722416,0.004985281,1.302456272,2.009078892
b7e1b044d8627b851af52ca84edf83c4,14,0.615451912,0.818050595,0.941390125,0.215252667,0.021998161,0.51393021,0.855764891,1.086461022,0.766641744,0.052571179,0.004264562,0.821243153,0.193226684,0.208032054,0.253588473,0.155616418,3.344709409,0.008780351,0.004789257,1.16699558,2.004008624
a6d5854b947bb2db318e1ab3637c7640,14,0.602468456,0.742009529,0.966675343,0.223358714,0.019796549,0.584767836,0.824208394,1.100721099,0.701023485,0.050704517,0.004534293,0.646435735,0.204213967,0.215892636,0.254682909,0.143694278,3.216212959,0.008953243,0.005080257,1.179209962,2.009257788
9e0024049b75bac61ed1af27ab2a9f5b,14,0.60747221,0.946468784,0.938839368,0.218926694,0.01898354,0.567295324,0.838246063,1.102387187,0.736136076,0.053576517,0.004366728,0.661779678,0.193411108,0.21477247,0.2539003,0.142670819,3.294411134,0.0085809,0.005177179,1.369534896,1.998506409
d91dbe7b31bf60e925337950b183af88,14,0.609776835,0.91170836,0.978403041,0.2147066,0.018946069,0.563274453,0.844070222,1.098685614,0.732666572,0.050732939,0.004558965,0.664242968,0.185523291,0.214771168,0.253588456,0.143849023,3.291411536,0.008623446,0.004975651,1.344590061,2.01480136
a1a61d28b7c92bfbf669b1642a8d67ca,14,0.621965366,0.802070892,1.015774146,0.224662809,0.02028772,0.550025097,0.817349519,1.06798543,0.713602603,0.050234996,0.004977028,0.719618218,0.184983106,0.214251429,0.25123733,0.160598292,3.220944881,0.008962875,0.004317689,1.108009769,2.01668209
8adaac7850c2340fdf782cccf123fb3c,14,0.607139496,0.946454943,1.008710589,0.21919069,0.020512912,0.585590598,0.827883146,1.098011087,0.725452521,0.05262084,0.004575404,0.6207724,0.197466827,0.21498705,0.254966223,0.141516981,3.279518008,0.008370543,0.005107347,1.369618375,1.989447269
0cc54b57ed866f16c948661228ed327b,14,0.595653145,0.851351192,0.962326528,0.2236415,0.016876512,0.579094077,0.832366697,1.091273606,0.716166861,0.054755507,0.004473354,0.664115703,0.215247992,0.215151578,0.252327907,0.145828312,3.281366765,0.008614068,0.005073079,1.299821598,2.005222648
a140d398fbeab57665b0ba8c2feeb4ed,14,0.60763567,0.93862196,1.015680353,0.218918853,0.020036705,0.58192338,0.823593467,1.101169547,0.722059714,0.051301545,0.00462077,0.627652751,0.196403,0.215209123,0.255176186,0.140330285,3.274111808,0.008383949,0.00503305,1.374266566,1.993206414
a0c0d2d3cdc0c55546dcf3dd09fc4d96,14,0.603880496,0.848131022,0.960113984,0.221020342,0.019371833,0.556272882,0.836243996,1.095931923,0.728588823,0.050971089,0.004401135,0.672225599,0.197761028,0.215019667,0.252097666,0.14538292,3.293151155,0.008555644,0.004919442,1.273301528,2.025344666
38877320baf2af6ad9fb6c2616bb3b55,14,0.606461171,0.952586967,1.011046395,0.219655078,0.020183656,0.58104356,0.830651843,1.098300159,0.719947125,0.050129075,0.004612875,0.628474689,0.195144935,0.214292517,0.25477075,0.140525808,3.279377812,0.008361032,0.005085244,1.377647109,1.994265947
268197940cb0251a583d2e421d1a7f85,14,0.605826642,0.844632441,1.018932673,0.226359764,0.031544511,0.550110002,0.824744345,1.096805365,0.676942354,0.052188221,0.004327613,0.569574345,0.194870947,0.212298592,0.257424369,0.140142285,3.342215247,0.009115612,0.005417814,1.212853847,1.967261245
b9e1d6a37862585966a8441010555079,14,0.602788259,0.908836017,1.012306349,0.220141618,0.019847228,0.584698519,0.827497201,1.105868348,0.725695811,0.052568516,0.00452925,0.620256783,0.203809607,0.215128484,0.255066767,0.141000745,3.281725306,0.008366444,0.00516391,1.372720996,1.995189293
47aac33ef7ca6d49f5ff6a53559ce19f,14,0.606225017,0.960224513,0.951512211,0.21988797,0.019725349,0.582164582,0.82952937,1.102815098,0.714050084,0.051412333,0.004596419,0.621187605,0.193173771,0.214004252,0.254320257,0.141377283,3.257728588,0.008554324,0.005135745,1.335923594,2.00648679
56091c9bfeb6ab1d4fdfabab5dc5227b,14,0.603136099,0.850940147,0.947739449,0.2200946,0.0192264,0.557008213,0.835190623,1.093770902,0.729343157,0.050928235,0.004397018,0.676992648,0.196809667,0.215221156,0.252119487,0.146062814,3.28008692,0.008557142,0.00496948,1.290533778,2.029028492
bebcebe64b9d6b503b7cb7440d61a69c,14,0.605089117,0.97118599,0.972444561,0.219157895,0.019810165,0.58299008,0.828707013,1.098504753,0.718292438,0.050395086,0.004585066,0.630286825,0.193629379,0.214144792,0.254058126,0.140796109,3.273914859,0.008427575,0.00507103,1.373253889,1.996140481
497945615eed551fb1d2c5777db9e1fc,14,0.605544398,0.96719994,0.951640814,0.220163528,0.019662928,0.57851056,0.828287238,1.101262913,0.717347726,0.051395148,0.004529856,0.628774671,0.194759884,0.214128246,0.254346475,0.141167764,3.271203922,0.00858805,0.005194977,1.346398027,1.993116283
9e284be111225367277d085740329076,14,0.603162492,0.854280526,0.977182007,0.218837939,0.019084534,0.559530447,0.842885077,1.091871974,0.722940527,0.052705236,0.00444363,0.657496539,0.201117173,0.214693172,0.252931079,0.146074491,3.27735097,0.00866057,0.004952185,1.300698913,2.010531691
ab7ae6b06020750e77d21307132bc917,14,0.607988359,0.94974728,0.94355372,0.218896141,0.019167494,0.572741157,0.838657088,1.097655387,0.734515422,0.053449313,0.004442314,0.66911124,0.193560624,0.214996402,0.253538018,0.142250591,3.295591061,0.008638438,0.005149905,1.354712964,1.999884091
11af60ed8b0f703b019fff6c6716eb40,14,0.609554263,0.849472506,0.977054541,0.219733472,0.021070675,0.539716377,0.841408331,1.083350509,0.713164564,0.053424044,0.004494961,0.668396153,0.192010369,0.214293727,0.251469724,0.147972785,3.318271459,0.009158279,0.004806471,1.266126591,2.018804688
66252a4dfd1d501d6d0d343d5c003217,14,0.600433748,0.909356584,0.981305026,0.221271539,0.013555611,0.604961198,0.805447654,1.095467891,0.715818899,0.04800713,0.004982104,0.657432728,0.20307154,0.216786211,0.251973911,0.145650773,3.201711665,0.008232198,0.004780232,1.317649794,2.01892173
26b032cefe57ece6edac73a0e8588f0b,14,0.597693537,0.975702582,0.979797677,0.224431575,0.01949411,0.592557534,0.808845227,1.09386134,0.691433634,0.049132721,0.004792654,0.604822759,0.203947044,0.213106046,0.253508237,0.141452572,3.250451273,0.008370222,0.005055815,1.327169937,1.99280192
7b51ed4162761d518eb414cd74d8e61c,14,0.605827087,0.967033268,0.945517157,0.219544379,0.01954393,0.578123881,0.830874148,1.100132276,0.717151461,0.051915847,0.004522817,0.630284781,0.194337197,0.214058797,0.254456458,0.140496552,3.273547022,0.008602481,0.005166543,1.363111637,1.997636623
7011fb0078132fcee7e43887fd9cff72,14,0.607127402,0.952801801,0.957594416,0.220904797,0.019520798,0.578147681,0.831804751,1.100494235,0.71967461,0.052501867,0.004474673,0.634647185,0.199199708,0.214104049,0.254207665,0.140336565,3.284470908,0.008594257,0.005164716,1.359874153,1.995728818
68d5be60d6f26a566ff19265f1a384e4,14,0.60656669,0.870849206,0.992178611,0.216064894,0.020254195,0.56490127,0.841782609,1.095900236,0.729073858,0.052796025,0.004491346,0.67555839,0.193592902,0.213948349,0.25342986,0.147426423,3.277667493,0.00873329,0.00494725,1.296931925,2.008645098
9b89aa134c6714b3ea53aa58fb3343b8,14,0.59654121,0.935758657,1.049889088,0.226447162,0.016510966,0.620177866,0.791095451,1.089732631,0.689954999,0.049883122,0.004957887,0.552116892,0.213687395,0.217921519,0.253624891,0.141597459,3.207688835,0.008089874,0.005003148,1.386709234,1.996287942
fc0e1b0cde793361eb527f7442a1d940,14,0.595479039,0.868895525,1.036547485,0.225816737,0.016868904,0.600468627,0.80494074,1.087735918,0.702654311,0.052872333,0.00472996,0.594311467,0.215536854,0.217807209,0.252722726,0.143476238,3.248565415,0.008292051,0.005011737,1.349933083,2.004040179
04a03113ffdec7e44e3b6f5f2856527e,14,0.606729911,0.815445074,0.984136104,0.221067409,0.021315806,0.533326354,0.84119489,1.078539049,0.704292836,0.053316759,0.004499439,0.672748134,0.194694536,0.213879215,0.250398072,0.149990462,3.336442823,0.009276558,0.004750211,1.232751251,2.024260379
c61e4774e9b8e313c681356b515cb31a,14,0.606386607,0.774793466,1.030531119,0.229573367,0.031853584,0.570270933,0.819671215,1.095627023,0.668123904,0.052985915,0.004399398,0.555159122,0.196688672,0.214495204,0.257342068,0.142460567,3.275052488,0.009074352,0.005440384,1.13741438,1.965307531
768a2f65ffa1f25a1e32b6c2976b410e,14,0.603855454,0.936812395,1.014168324,0.220040681,0.020319075,0.585469666,0.825256936,1.100141702,0.723505831,0.052999907,0.004584571,0.619858671,0.199132183,0.214802067,0.254712609,0.140407631,3.273832029,0.008328368,0.005159357,1.373103453,1.990790447
c2c74904f0ab75941e4a7a43a989f6a1,14,0.599152913,0.808558897,0.977929307,0.227665506,0.033637468,0.541543329,0.832611671,1.102055087,0.681617192,0.05263325,0.003990762,0.596509872,0.206585293,0.210282417,0.257641118,0.14154588,3.35956296,0.00919604,0.005624895,1.174363846,1.948746759
9612a8c5a3f77c2ce71536b980d2f86f,14,0.602290306,0.911053945,0.960311351,0.22316567,0.026294418,0.552906953,0.84510567,1.101717719,0.721767707,0.054714887,0.004186936,0.66865992,0.203634593,0.210866209,0.255833269,0.143510147,3.361363138,0.008619275,0.005409587,1.259397203,1.965701358
ace253900eb45280a39d659ec80e1b52,14,0.603122832,0.885854643,0.980774839,0.227830414,0.027295223,0.553084806,0.826396248,1.091288511,0.688427627,0.052960305,0.00436101,0.618456039,0.203309292,0.212022358,0.254840057,0.144759308,3.346512462,0.008908515,0.005279382,1.214304218,1.968235258
63c2bcc55236a68d8b873fc71fc4a55b,14,0.5950285,0.877802294,0.969309088,0.223012433,0.016419456,0.584664835,0.833693446,1.09176097,0.713564959,0.054128848,0.00454705,0.660980678,0.214222171,0.214603819,0.252160754,0.144281171,3.287501867,0.008527874,0.005123177,1.31745007,2.001896146
d8e0d1ccba1194a357a978aeec444cce,14,0.607034885,0.943300763,1.021133916,0.219584555,0.020151915,0.583449034,0.824108014,1.10047981,0.724357624,0.051581244,0.004612643,0.625702482,0.195913271,0.214820911,0.254944902,0.140775736,3.276609003,0.008378513,0.005058123,1.377163212,1.98922675
bfb2a9f2a7c963a621856042e700187a,14,0.613114991,0.873791845,0.980920158,0.215150175,0.020191262,0.559333809,0.846208411,1.099501801,0.732658688,0.051288855,0.004489834,0.667827896,0.188559616,0.215568847,0.254491962,0.143694,3.273374494,0.008707825,0.004896892,1.322538319,2.009865162
f159ad35a1c3c6d24d2628f07c22da3d,14,0.611075448,0.957995981,0.985513253,0.217205194,0.017722723,0.568125511,0.839525208,1.097006922,0.736018013,0.052636234,0.004615384,0.666618566,0.190098305,0.214299505,0.253678722,0.143532563,3.305802657,0.008599713,0.004935576,1.378264264,1.999824638
b427a1cf5ad48342e0c9fc4619d67b4c,14,0.610846115,0.92378258,0.991520839,0.215628977,0.018035629,0.569084961,0.842973667,1.094384756,0.729659953,0.051204697,0.004581237,0.655850499,0.187282431,0.21476627,0.253610504,0.142927983,3.305398983,0.008605255,0.004906123,1.368887232,2.007810149
d9c2864da9b4e1195ebf1e953c0aa47d,14,0.611224533,0.869572492,0.962493146,0.216068436,0.024342508,0.526132634,0.862020885,1.104721475,0.762017107,0.056148779,0.003963589,0.714937429,0.197392594,0.209601264,0.25613376,0.146997165,3.382073758,0.008570864,0.005303612,1.308883497,1.980156871
2ecabf855695202ec21781f2c97d967d,14,0.603970939,0.782732176,1.019556996,0.224356043,0.016069332,0.586877729,0.819473378,1.087727602,0.711615639,0.052042747,0.004747098,0.683013606,0.206654145,0.216107133,0.253940556,0.145077852,3.233256521,0.008594223,0.004824259,1.236735981,2.009798554
90f81cd30335c6052f4a5e96a4831bfe,14,0.610386459,0.88507966,0.982561925,0.21661833,0.020163932,0.56620744,0.851902459,1.098010083,0.732582304,0.051678065,0.004477002,0.681424788,0.188340543,0.214752568,0.254278973,0.144107611,3.283262074,0.008656382,0.004900633,1.320291641,2.005550589
d1aa632865c2cb7ba5231a1295071c25,14,0.611304231,0.893991778,0.977219807,0.215461911,0.019771716,0.563771288,0.843265741,1.099892019,0.73353296,0.050849164,0.004499564,0.658223099,0.184651239,0.21506119,0.254275001,0.143776992,3.277043559,0.008624605,0.004987574,1.331729358,2.011750558
640c0396f703769cb6c7d7ecbb99dd22,14,0.602467589,0.907742848,1.011327106,0.219863355,0.019188353,0.585743156,0.825191932,1.105192768,0.722432188,0.053473413,0.004505842,0.62315544,0.204777924,0.214645541,0.255073808,0.141198732,3.278293727,0.008372863,0.005176021,1.372989118,1.994485462
d4dcb48688f8b2b055c96be7da248d6e,14,0.611495348,0.966026071,0.976541549,0.21670967,0.018452607,0.569651848,0.835584177,1.097071582,0.734125088,0.053166198,0.004623061,0.65346273,0.190151206,0.214575991,0.253825185,0.144069391,3.298109489,0.008548437,0.005003222,1.366301052,2.003445802
e9df06d9050741a7c4d62cebfcf89abc,14,0.607188987,0.965720646,0.950046219,0.220411926,0.02010249,0.580217764,0.832273208,1.103180359,0.716868193,0.051244273,0.0045763,0.625795621,0.192972682,0.214118034,0.254254291,0.141094386,3.261468932,0.008557377,0.005160335,1.337328128,1.997695458
47c50e7782fd7dfaeff23ae68e64b432,14,0.603748185,0.839423003,0.954780863,0.220615766,0.014332082,0.565515398,0.825344301,1.084124689,0.733671664,0.05024663,0.00476812,0.7499421,0.203591904,0.214075882,0.250702299,0.153118723,3.252011254,0.008516103,0.004689549,1.230418713,2.024070037
2650fab9e3d34db3f222a6937a4edb6f,14,0.611422132,0.953929932,0.984018761,0.217962261,0.017888275,0.56955591,0.837707346,1.096354986,0.73549209,0.052695723,0.004593845,0.655184308,0.189783277,0.214787619,0.253751284,0.143548875,3.309597254,0.008580781,0.004965594,1.371552468,2.000467496
c118b5a651758811efc16f42e3ad20a5,14,0.608633116,0.956081305,0.953096777,0.217813259,0.018311869,0.570550106,0.833840427,1.097639004,0.733438775,0.052968625,0.00452765,0.663311099,0.191254175,0.214886832,0.253921126,0.143433587,3.281810647,0.008545983,0.004991336,1.366593683,2.003149062
